Borough,Year,Sector,Fuel,KtCO2e
Westminster,2013,Industrial and Commercial,Electricity w/o rail,1651.911933
Unapportioned,2013,Industrial and Commercial,Electricity w/o rail,-49.59856987
Barking and Dagenham,2013,Industrial and Commercial,Gas,42.13354256
Barnet,2013,Industrial and Commercial,Gas,109.8382054
Bexley,2013,Industrial and Commercial,Gas,146.4581866
Brent,2013,Industrial and Commercial,Gas,112.9502526
Bromley,2013,Industrial and Commercial,Gas,83.07316237
Camden,2013,Industrial and Commercial,Gas,301.6757508
City of London,2013,Industrial and Commercial,Gas,150.365039
Croydon,2013,Industrial and Commercial,Gas,89.8355736
Ealing,2013,Industrial and Commercial,Gas,149.2696563
Enfield,2013,Industrial and Commercial,Gas,109.5112928
Greenwich,2013,Industrial and Commercial,Gas,85.36286454
Hackney,2013,Industrial and Commercial,Gas,68.59179164
Hammersmith and Fulham,2013,Industrial and Commercial,Gas,116.5567009
Haringey,2013,Industrial and Commercial,Gas,66.80081676
Harrow,2013,Industrial and Commercial,Gas,84.35843656
Havering,2013,Industrial and Commercial,Gas,45.65309779
Hillingdon,2013,Industrial and Commercial,Gas,192.6875657
Hounslow,2013,Industrial and Commercial,Gas,124.8633492
Islington,2013,Industrial and Commercial,Gas,122.6315315
Kensington and Chelsea,2013,Industrial and Commercial,Gas,183.8220889
Kingston,2013,Industrial and Commercial,Gas,51.43833525
Lambeth,2013,Industrial and Commercial,Gas,172.3024483
Lewisham,2013,Industrial and Commercial,Gas,54.21283483
Merton,2013,Industrial and Commercial,Gas,65.71726067
Newham,2013,Industrial and Commercial,Gas,209.2255774
Redbridge,2013,Industrial and Commercial,Gas,49.1377771
Richmond,2013,Industrial and Commercial,Gas,76.94098814
Southwark,2013,Industrial and Commercial,Gas,200.2306111
Sutton,2013,Industrial and Commercial,Gas,48.32478731
Tower Hamlets,2013,Industrial and Commercial,Gas,146.984155
Waltham Forest,2013,Industrial and Commercial,Gas,62.36154545
Wandsworth,2013,Industrial and Commercial,Gas,127.9577776
Westminster,2013,Industrial and Commercial,Gas,545.4357248
Unapportioned,2013,Industrial and Commercial,Gas,32.03689629
Barking and Dagenham,2013,Industrial and Commercial,Coal,4.554095168
Barnet,2013,Industrial and Commercial,Coal,0.07319051
Bexley,2013,Industrial and Commercial,Coal,0.18290637
Brent,2013,Industrial and Commercial,Coal,0.009632687
Bromley,2013,Industrial and Commercial,Coal,0.022287374
Camden,2013,Industrial and Commercial,Coal,0.021234039
City of London,2013,Industrial and Commercial,Coal,0.023028284
Croydon,2013,Industrial and Commercial,Coal,0.196436464
Ealing,2013,Industrial and Commercial,Coal,0.507292038
Enfield,2013,Industrial and Commercial,Coal,0.254293285
Greenwich,2013,Industrial and Commercial,Coal,0.087692243
Hackney,2013,Industrial and Commercial,Coal,0.042902534
Hammersmith and Fulham,2013,Industrial and Commercial,Coal,0.005673576
Haringey,2013,Industrial and Commercial,Coal,1.87569887
Harrow,2013,Industrial and Commercial,Coal,0.185490673
Havering,2013,Industrial and Commercial,Coal,0.246283831
Hillingdon,2013,Industrial and Commercial,Coal,0.503747506
Hounslow,2013,Industrial and Commercial,Coal,0.082493862
Islington,2013,Industrial and Commercial,Coal,0.037330735
Kensington and Chelsea,2013,Industrial and Commercial,Coal,0.015026782
Kingston,2013,Industrial and Commercial,Coal,0.032406226
Lambeth,2013,Industrial and Commercial,Coal,0.001711738
Lewisham,2013,Industrial and Commercial,Coal,0.000405413
Merton,2013,Industrial and Commercial,Coal,0.001202179
Newham,2013,Industrial and Commercial,Coal,0.039515899
Redbridge,2013,Industrial and Commercial,Coal,0.008850243
Richmond,2013,Industrial and Commercial,Coal,0.001799619
Southwark,2013,Industrial and Commercial,Coal,0.41422525
Sutton,2013,Industrial and Commercial,Coal,1.578608809
Tower Hamlets,2013,Industrial and Commercial,Coal,0.117302232
Waltham Forest,2013,Industrial and Commercial,Coal,0.005762503
Wandsworth,2013,Industrial and Commercial,Coal,0.001080535
Westminster,2013,Industrial and Commercial,Coal,0.992298247
Unapportioned,2013,Industrial and Commercial,Coal,-
Barking and Dagenham,2013,Industrial and Commercial,Oil,31.04708644
Barnet,2013,Industrial and Commercial,Oil,9.990452343
Bexley,2013,Industrial and Commercial,Oil,36.42759011
Brent,2013,Industrial and Commercial,Oil,18.33814332
Bromley,2013,Industrial and Commercial,Oil,18.16277492
Camden,2013,Industrial and Commercial,Oil,11.73424758
City of London,2013,Industrial and Commercial,Oil,8.993438344
Croydon,2013,Industrial and Commercial,Oil,7.371442868
Ealing,2013,Industrial and Commercial,Oil,20.4632983
Enfield,2013,Industrial and Commercial,Oil,21.10487083
Greenwich,2013,Industrial and Commercial,Oil,9.92408396
Hackney,2013,Industrial and Commercial,Oil,3.803492274
Hammersmith and Fulham,2013,Industrial and Commercial,Oil,8.022111501
Haringey,2013,Industrial and Commercial,Oil,5.936554317
Harrow,2013,Industrial and Commercial,Oil,5.489195179
Havering,2013,Industrial and Commercial,Oil,11.58577418
Hillingdon,2013,Industrial and Commercial,Oil,103.3050498
Hounslow,2013,Industrial and Commercial,Oil,15.70641108
Islington,2013,Industrial and Commercial,Oil,8.100359592
Kensington and Chelsea,2013,Industrial and Commercial,Oil,1.711084475
Kingston,2013,Industrial and Commercial,Oil,9.115578719
Lambeth,2013,Industrial and Commercial,Oil,2.356549441
Lewisham,2013,Industrial and Commercial,Oil,2.142300482
Merton,2013,Industrial and Commercial,Oil,6.369725594
Newham,2013,Industrial and Commercial,Oil,30.13458445
Redbridge,2013,Industrial and Commercial,Oil,5.562665169
Richmond,2013,Industrial and Commercial,Oil,5.337653964
Southwark,2013,Industrial and Commercial,Oil,4.597255409
Sutton,2013,Industrial and Commercial,Oil,6.432653543
Tower Hamlets,2013,Industrial and Commercial,Oil,6.852861562
Waltham Forest,2013,Industrial and Commercial,Oil,7.606630313
Wandsworth,2013,Industrial and Commercial,Oil,4.625175014
Westminster,2013,Industrial and Commercial,Oil,53.93554032
Unapportioned,2013,Industrial and Commercial,Oil,-
Barking and Dagenham,2013,Industrial and Commercial,Waste and Renewables,3.177968833
Barnet,2013,Industrial and Commercial,Waste and Renewables,0
Bexley,2013,Industrial and Commercial,Waste and Renewables,4.014736989
Brent,2013,Industrial and Commercial,Waste and Renewables,0
Bromley,2013,Industrial and Commercial,Waste and Renewables,0.100274354
Camden,2013,Industrial and Commercial,Waste and Renewables,0
City of London,2013,Industrial and Commercial,Waste and Renewables,0
Croydon,2013,Industrial and Commercial,Waste and Renewables,0.049451499
Ealing,2013,Industrial and Commercial,Waste and Renewables,0
Enfield,2013,Industrial and Commercial,Waste and Renewables,3.438950062
Greenwich,2013,Industrial and Commercial,Waste and Renewables,0
Hackney,2013,Industrial and Commercial,Waste and Renewables,0
Hammersmith and Fulham,2013,Industrial and Commercial,Waste and Renewables,0
Haringey,2013,Industrial and Commercial,Waste and Renewables,0
Harrow,2013,Industrial and Commercial,Waste and Renewables,0.000240413
Havering,2013,Industrial and Commercial,Waste and Renewables,0.011711151
Hillingdon,2013,Industrial and Commercial,Waste and Renewables,31.37323762
Hounslow,2013,Industrial and Commercial,Waste and Renewables,0
Islington,2013,Industrial and Commercial,Waste and Renewables,0
Kensington and Chelsea,2013,Industrial and Commercial,Waste and Renewables,0
Kingston,2013,Industrial and Commercial,Waste and Renewables,0
Lambeth,2013,Industrial and Commercial,Waste and Renewables,0
Lewisham,2013,Industrial and Commercial,Waste and Renewables,0
Merton,2013,Industrial and Commercial,Waste and Renewables,0
Newham,2013,Industrial and Commercial,Waste and Renewables,0
Redbridge,2013,Industrial and Commercial,Waste and Renewables,0
Richmond,2013,Industrial and Commercial,Waste and Renewables,0
Southwark,2013,Industrial and Commercial,Waste and Renewables,0
Sutton,2013,Industrial and Commercial,Waste and Renewables,0
Tower Hamlets,2013,Industrial and Commercial,Waste and Renewables,1.850021017
Waltham Forest,2013,Industrial and Commercial,Waste and Renewables,0
Wandsworth,2013,Industrial and Commercial,Waste and Renewables,0
Westminster,2013,Industrial and Commercial,Waste and Renewables,0
Unapportioned,2013,Industrial and Commercial,Waste and Renewables,-
Barking and Dagenham,2013,Transport,Aviation,0
Barnet,2013,Transport,Aviation,0.22734169
Bexley,2013,Transport,Aviation,7.998026899
Brent,2013,Transport,Aviation,0.337662503
Bromley,2013,Transport,Aviation,1.410718042
Camden,2013,Transport,Aviation,0
City of London,2013,Transport,Aviation,1.240653664
Croydon,2013,Transport,Aviation,0.282968317
Ealing,2013,Transport,Aviation,0.185746162
Enfield,2013,Transport,Aviation,0.314082198
Greenwich,2013,Transport,Aviation,6.422499312
Hackney,2013,Transport,Aviation,0.112999018
Hammersmith and Fulham,2013,Transport,Aviation,15.44070527
Haringey,2013,Transport,Aviation,0
Harrow,2013,Transport,Aviation,0.23930293
Havering,2013,Transport,Aviation,2.845304872
Hillingdon,2013,Transport,Aviation,720.341329
Hounslow,2013,Transport,Aviation,108.4985071
Islington,2013,Transport,Aviation,0
Kensington and Chelsea,2013,Transport,Aviation,1.952496305
Kingston,2013,Transport,Aviation,0
Lambeth,2013,Transport,Aviation,0
Lewisham,2013,Transport,Aviation,0.009124144
Merton,2013,Transport,Aviation,0
Newham,2013,Transport,Aviation,36.84578173
Redbridge,2013,Transport,Aviation,0.821253253
Richmond,2013,Transport,Aviation,45.65728995
Southwark,2013,Transport,Aviation,1.234963871
Sutton,2013,Transport,Aviation,0.044179489
Tower Hamlets,2013,Transport,Aviation,12.29899653
Waltham Forest,2013,Transport,Aviation,0.569206233
Wandsworth,2013,Transport,Aviation,13.78859628
Westminster,2013,Transport,Aviation,0
Unapportioned,2013,Transport,Aviation,-
Barking and Dagenham,2013,Transport,Shipping,0.293778308
Barnet,2013,Transport,Shipping,0
Bexley,2013,Transport,Shipping,0.544239365
Brent,2013,Transport,Shipping,0
Bromley,2013,Transport,Shipping,0
Camden,2013,Transport,Shipping,0
City of London,2013,Transport,Shipping,2.391073103
Croydon,2013,Transport,Shipping,0
Ealing,2013,Transport,Shipping,0
Enfield,2013,Transport,Shipping,0
Greenwich,2013,Transport,Shipping,2.423136979
Hackney,2013,Transport,Shipping,0
Hammersmith and Fulham,2013,Transport,Shipping,0.221784116
Haringey,2013,Transport,Shipping,0
Harrow,2013,Transport,Shipping,0
Havering,2013,Transport,Shipping,0.556677736
Hillingdon,2013,Transport,Shipping,0
Hounslow,2013,Transport,Shipping,0.098578412
Islington,2013,Transport,Shipping,0
Kensington and Chelsea,2013,Transport,Shipping,0.07511355
Kingston,2013,Transport,Shipping,0.032413093
Lambeth,2013,Transport,Shipping,1.914645523
Lewisham,2013,Transport,Shipping,0.013845179
Merton,2013,Transport,Shipping,0
Newham,2013,Transport,Shipping,1.909445632
Redbridge,2013,Transport,Shipping,0
Richmond,2013,Transport,Shipping,0.253935196
Southwark,2013,Transport,Shipping,2.26232471
Sutton,2013,Transport,Shipping,0
Tower Hamlets,2013,Transport,Shipping,4.532691761
Waltham Forest,2013,Transport,Shipping,0
Wandsworth,2013,Transport,Shipping,0.172250592
Westminster,2013,Transport,Shipping,1.160347969
Unapportioned,2013,Transport,Shipping,-
Barking and Dagenham,2013,Transport,Railways diesel,3.475433097
Barnet,2013,Transport,Railways diesel,7.298304538
Bexley,2013,Transport,Railways diesel,1.269901041
Brent,2013,Transport,Railways diesel,9.992877076
Bromley,2013,Transport,Railways diesel,1.397640299
Camden,2013,Transport,Railways diesel,9.534538662
City of London,2013,Transport,Railways diesel,0.011921472
Croydon,2013,Transport,Railways diesel,1.994960574
Ealing,2013,Transport,Railways diesel,23.75448167
Enfield,2013,Transport,Railways diesel,0.978141742
Greenwich,2013,Transport,Railways diesel,0.733272019
Hackney,2013,Transport,Railways diesel,0.775823776
Hammersmith and Fulham,2013,Transport,Railways diesel,4.876310997
Haringey,2013,Transport,Railways diesel,5.128421816
Harrow,2013,Transport,Railways diesel,4.029286461
Havering,2013,Transport,Railways diesel,2.60183026
Hillingdon,2013,Transport,Railways diesel,17.14898697
Hounslow,2013,Transport,Railways diesel,0.746957952
Islington,2013,Transport,Railways diesel,2.006856065
Kensington and Chelsea,2013,Transport,Railways diesel,4.602137111
Kingston,2013,Transport,Railways diesel,0.695836644
Lambeth,2013,Transport,Railways diesel,1.462464363
Lewisham,2013,Transport,Railways diesel,2.336630459
Merton,2013,Transport,Railways diesel,1.14887756
Newham,2013,Transport,Railways diesel,3.721334802
Redbridge,2013,Transport,Railways diesel,1.212236183
Richmond,2013,Transport,Railways diesel,0.343654396
Southwark,2013,Transport,Railways diesel,0.983991407
Sutton,2013,Transport,Railways diesel,0.011673533
Tower Hamlets,2013,Transport,Railways diesel,0.185884113
Waltham Forest,2013,Transport,Railways diesel,4.499298935
Wandsworth,2013,Transport,Railways diesel,2.604578046
Westminster,2013,Transport,Railways diesel,4.012615767
Unapportioned,2013,Transport,Railways diesel,-
Barking and Dagenham,2013,Transport,Railways electric,25.69612528
Barnet,2013,Transport,Railways electric,43.79374853
Bexley,2013,Transport,Railways electric,14.74351397
Brent,2013,Transport,Railways electric,58.47252164
Bromley,2013,Transport,Railways electric,41.44415108
Camden,2013,Transport,Railways electric,61.28684538
City of London,2013,Transport,Railways electric,22.79947102
Croydon,2013,Transport,Railways electric,54.10208155
Ealing,2013,Transport,Railways electric,32.86985615
Enfield,2013,Transport,Railways electric,25.19017288
Greenwich,2013,Transport,Railways electric,18.07053429
Hackney,2013,Transport,Railways electric,13.96620793
Hammersmith and Fulham,2013,Transport,Railways electric,24.58579852
Haringey,2013,Transport,Railways electric,36.11518273
Harrow,2013,Transport,Railways electric,24.71383733
Havering,2013,Transport,Railways electric,27.71721681
Hillingdon,2013,Transport,Railways electric,26.70670836
Hounslow,2013,Transport,Railways electric,21.90079414
Islington,2013,Transport,Railways electric,32.14384244
Kensington and Chelsea,2013,Transport,Railways electric,28.95431863
Kingston,2013,Transport,Railways electric,14.83005425
Lambeth,2013,Transport,Railways electric,63.44337915
Lewisham,2013,Transport,Railways electric,38.58817719
Merton,2013,Transport,Railways electric,32.95045772
Newham,2013,Transport,Railways electric,56.97186235
Redbridge,2013,Transport,Railways electric,24.41481622
Richmond,2013,Transport,Railways electric,17.42649492
Southwark,2013,Transport,Railways electric,39.36246999
Sutton,2013,Transport,Railways electric,7.039568231
Tower Hamlets,2013,Transport,Railways electric,50.20562817
Waltham Forest,2013,Transport,Railways electric,16.96205609
Wandsworth,2013,Transport,Railways electric,74.82464639
Westminster,2013,Transport,Railways electric,77.7287208
Unapportioned,2013,Transport,Railways electric,49.59856987
Barking and Dagenham,2013,Transport,Road Transport,136.2881588
Barnet,2013,Transport,Road Transport,373.1827747
Bexley,2013,Transport,Road Transport,183.45089
Brent,2013,Transport,Road Transport,198.8383529
Bromley,2013,Transport,Road Transport,249.7036694
Camden,2013,Transport,Road Transport,153.776865
City of London,2013,Transport,Road Transport,48.54743253
Croydon,2013,Transport,Road Transport,230.8067557
Ealing,2013,Transport,Road Transport,277.3934238
Enfield,2013,Transport,Road Transport,366.3274863
Greenwich,2013,Transport,Road Transport,206.9504959
Hackney,2013,Transport,Road Transport,121.1552863
Hammersmith and Fulham,2013,Transport,Road Transport,105.6176196
Haringey,2013,Transport,Road Transport,130.0695659
Harrow,2013,Transport,Road Transport,134.5610421
Havering,2013,Transport,Road Transport,336.7768533
Hillingdon,2013,Transport,Road Transport,392.3346405
Hounslow,2013,Transport,Road Transport,282.3583575
Islington,2013,Transport,Road Transport,96.48472647
Kensington and Chelsea,2013,Transport,Road Transport,112.3760602
Kingston,2013,Transport,Road Transport,161.5861169
Lambeth,2013,Transport,Road Transport,165.6161839
Lewisham,2013,Transport,Road Transport,155.0089881
Merton,2013,Transport,Road Transport,136.0375114
Newham,2013,Transport,Road Transport,175.2632833
Redbridge,2013,Transport,Road Transport,241.9206242
Richmond,2013,Transport,Road Transport,160.200275
Southwark,2013,Transport,Road Transport,164.7403958
Sutton,2013,Transport,Road Transport,108.8458604
Tower Hamlets,2013,Transport,Road Transport,158.8873022
Waltham Forest,2013,Transport,Road Transport,165.9244856
Wandsworth,2013,Transport,Road Transport,170.1217484
Westminster,2013,Transport,Road Transport,255.2435713
Unapportioned,2013,Transport,Road Transport,-
Barking and Dagenham,2012,Domestic,Electricity,136.5475913
Barnet,2012,Domestic,Electricity,317.2644494
Bexley,2012,Domestic,Electricity,194.4181903
Brent,2012,Domestic,Electricity,217.3212732
Bromley,2012,Domestic,Electricity,286.2841545
Camden,2012,Domestic,Electricity,178.8735505
City of London,2012,Domestic,Electricity,13.16890868
Croydon,2012,Domestic,Electricity,304.6556659
Ealing,2012,Domestic,Electricity,245.3070994
Enfield,2012,Domestic,Electricity,254.8422452
Greenwich,2012,Domestic,Electricity,188.2678385
Hackney,2012,Domestic,Electricity,173.757531
Hammersmith and Fulham,2012,Domestic,Electricity,143.8575015
Haringey,2012,Domestic,Electricity,187.1077562
Harrow,2012,Domestic,Electricity,179.6317267
Havering,2012,Domestic,Electricity,207.5111763
Hillingdon,2012,Domestic,Electricity,217.460837
Hounslow,2012,Domestic,Electricity,194.6568857
Islington,2012,Domestic,Electricity,161.0506937
Kensington and Chelsea,2012,Domestic,Electricity,191.3576902
Kingston,2012,Domestic,Electricity,138.8225445
Lambeth,2012,Domestic,Electricity,224.2827359
Lewisham,2012,Domestic,Electricity,211.6269023
Merton,2012,Domestic,Electricity,161.0318225
Newham,2012,Domestic,Electricity,190.0816812
Redbridge,2012,Domestic,Electricity,207.3681402
Richmond,2012,Domestic,Electricity,174.793081
Southwark,2012,Domestic,Electricity,227.0116578
Sutton,2012,Domestic,Electricity,170.4386968
Tower Hamlets,2012,Domestic,Electricity,203.0515305
Waltham Forest,2012,Domestic,Electricity,180.9028017
Wandsworth,2012,Domestic,Electricity,252.9528576
Westminster,2012,Domestic,Electricity,249.4630075
Unapportioned,2012,Domestic,Electricity,-
Barking and Dagenham,2012,Domestic,Gas,148.8970814
Barnet,2012,Domestic,Gas,437.9875678
Bexley,2012,Domestic,Gas,251.51675
Brent,2012,Domestic,Gas,307.3835519
Bromley,2012,Domestic,Gas,410.6011965
Camden,2012,Domestic,Gas,193.8239955
City of London,2012,Domestic,Gas,6.218773127
Croydon,2012,Domestic,Gas,407.7141716
Ealing,2012,Domestic,Gas,337.4995954
Enfield,2012,Domestic,Gas,313.6487808
Greenwich,2012,Domestic,Gas,230.1545026
Hackney,2012,Domestic,Gas,197.733491
Hammersmith and Fulham,2012,Domestic,Gas,179.3169683
Haringey,2012,Domestic,Gas,256.8492183
Harrow,2012,Domestic,Gas,281.6828708
Havering,2012,Domestic,Gas,273.6230548
Hillingdon,2012,Domestic,Gas,288.2690482
Hounslow,2012,Domestic,Gas,233.4104603
Islington,2012,Domestic,Gas,184.8879783
Kensington and Chelsea,2012,Domestic,Gas,178.9184658
Kingston,2012,Domestic,Gas,179.485004
Lambeth,2012,Domestic,Gas,282.1111192
Lewisham,2012,Domestic,Gas,267.5043424
Merton,2012,Domestic,Gas,214.1299979
Newham,2012,Domestic,Gas,218.4323919
Redbridge,2012,Domestic,Gas,289.4587818
Richmond,2012,Domestic,Gas,241.9330227
Southwark,2012,Domestic,Gas,210.9353225
Sutton,2012,Domestic,Gas,209.9985791
Tower Hamlets,2012,Domestic,Gas,143.0057846
Waltham Forest,2012,Domestic,Gas,242.2192798
Wandsworth,2012,Domestic,Gas,308.7742378
Westminster,2012,Domestic,Gas,198.0117758
Unapportioned,2012,Domestic,Gas,-
Barking and Dagenham,2012,Domestic,Coal,1.622223343
Barnet,2012,Domestic,Coal,1.270082178
Bexley,2012,Domestic,Coal,1.119729771
Brent,2012,Domestic,Coal,0.728022183
Bromley,2012,Domestic,Coal,2.389811949
Camden,2012,Domestic,Coal,0.621192841
City of London,2012,Domestic,Coal,0
Croydon,2012,Domestic,Coal,2.290895892
Ealing,2012,Domestic,Coal,1.998104362
Enfield,2012,Domestic,Coal,1.954581296
Greenwich,2012,Domestic,Coal,1.206775902
Hackney,2012,Domestic,Coal,0.846721452
Hammersmith and Fulham,2012,Domestic,Coal,0.352141165
Haringey,2012,Domestic,Coal,0.866504664
Harrow,2012,Domestic,Coal,0.767588606
Havering,2012,Domestic,Coal,3.833986389
Hillingdon,2012,Domestic,Coal,1.946668012
Hounslow,2012,Domestic,Coal,1.487697505
Islington,2012,Domestic,Coal,0.502493572
Kensington and Chelsea,2012,Domestic,Coal,0.546016637
Kingston,2012,Domestic,Coal,1.076206706
Lambeth,2012,Domestic,Coal,0.898157802
Lewisham,2012,Domestic,Coal,1.345258382
Merton,2012,Domestic,Coal,0.822981598
Newham,2012,Domestic,Coal,1.333388455
Redbridge,2012,Domestic,Coal,1.293822032
Richmond,2012,Domestic,Coal,1.400651374
Southwark,2012,Domestic,Coal,0.708238972
Sutton,2012,Domestic,Coal,1.816098816
Tower Hamlets,2012,Domestic,Coal,0.751762037
Waltham Forest,2012,Domestic,Coal,1.539133855
Wandsworth,2012,Domestic,Coal,0.672629191
Westminster,2012,Domestic,Coal,0.811111672
Unapportioned,2012,Domestic,Coal,-
Barking and Dagenham,2012,Domestic,Oil,0.691369308
Barnet,2012,Domestic,Oil,2.381024205
Bexley,2012,Domestic,Oil,1.625040943
Brent,2012,Domestic,Oil,1.37627722
Bromley,2012,Domestic,Oil,3.870375845
Camden,2012,Domestic,Oil,2.645941416
City of London,2012,Domestic,Oil,0.109843722
Croydon,2012,Domestic,Oil,2.42948467
Ealing,2012,Domestic,Oil,1.767191642
Enfield,2012,Domestic,Oil,1.712269781
Greenwich,2012,Domestic,Oil,1.211511638
Hackney,2012,Domestic,Oil,0.80121303
Hammersmith and Fulham,2012,Domestic,Oil,0.972440008
Haringey,2012,Domestic,Oil,0.846442797
Harrow,2012,Domestic,Oil,1.46027536
Havering,2012,Domestic,Oil,2.125799087
Hillingdon,2012,Domestic,Oil,2.519944206
Hounslow,2012,Domestic,Oil,1.864112573
Islington,2012,Domestic,Oil,0.804443727
Kensington and Chelsea,2012,Domestic,Oil,2.578096765
Kingston,2012,Domestic,Oil,0.933671635
Lambeth,2012,Domestic,Oil,1.589503268
Lewisham,2012,Domestic,Oil,1.091975823
Merton,2012,Domestic,Oil,1.195358149
Newham,2012,Domestic,Oil,0.458759073
Redbridge,2012,Domestic,Oil,1.285817685
Richmond,2012,Domestic,Oil,1.802729317
Southwark,2012,Domestic,Oil,1.670270711
Sutton,2012,Domestic,Oil,1.402122802
Tower Hamlets,2012,Domestic,Oil,1.224434428
Waltham Forest,2012,Domestic,Oil,0.77213675
Wandsworth,2012,Domestic,Oil,1.463506058
Westminster,2012,Domestic,Oil,3.734686541
Unapportioned,2012,Domestic,Oil,-
Barking and Dagenham,2012,Industrial and Commercial,Electricity w/o rail,193.1685202
Barnet,2012,Industrial and Commercial,Electricity w/o rail,223.6853607
Bexley,2012,Industrial and Commercial,Electricity w/o rail,182.2544807
Brent,2012,Industrial and Commercial,Electricity w/o rail,341.7701495
Bromley,2012,Industrial and Commercial,Electricity w/o rail,174.4950028
Camden,2012,Industrial and Commercial,Electricity w/o rail,645.389614
City of London,2012,Industrial and Commercial,Electricity w/o rail,1192.370394
Croydon,2012,Industrial and Commercial,Electricity w/o rail,285.6431199
Ealing,2012,Industrial and Commercial,Electricity w/o rail,428.366548
Enfield,2012,Industrial and Commercial,Electricity w/o rail,240.1894257
Greenwich,2012,Industrial and Commercial,Electricity w/o rail,188.2633353
Hackney,2012,Industrial and Commercial,Electricity w/o rail,262.6253571
Hammersmith and Fulham,2012,Industrial and Commercial,Electricity w/o rail,333.2764733
Haringey,2012,Industrial and Commercial,Electricity w/o rail,164.2746373
Harrow,2012,Industrial and Commercial,Electricity w/o rail,97.98945857
Havering,2012,Industrial and Commercial,Electricity w/o rail,168.1834225
Hillingdon,2012,Industrial and Commercial,Electricity w/o rail,521.8273781
Hounslow,2012,Industrial and Commercial,Electricity w/o rail,475.0712153
Islington,2012,Industrial and Commercial,Electricity w/o rail,437.193606
Kensington and Chelsea,2012,Industrial and Commercial,Electricity w/o rail,529.4636159
Kingston,2012,Industrial and Commercial,Electricity w/o rail,138.3425228
Lambeth,2012,Industrial and Commercial,Electricity w/o rail,274.4332853
Lewisham,2012,Industrial and Commercial,Electricity w/o rail,122.3863546
Merton,2012,Industrial and Commercial,Electricity w/o rail,192.2062574
Newham,2012,Industrial and Commercial,Electricity w/o rail,483.5364878
Redbridge,2012,Industrial and Commercial,Electricity w/o rail,113.8993687
Richmond,2012,Industrial and Commercial,Electricity w/o rail,154.8657091
Southwark,2012,Industrial and Commercial,Electricity w/o rail,554.3150788
Sutton,2012,Industrial and Commercial,Electricity w/o rail,179.2909215
Tower Hamlets,2012,Industrial and Commercial,Electricity w/o rail,1293.68311
Waltham Forest,2012,Industrial and Commercial,Electricity w/o rail,160.667306
Wandsworth,2012,Industrial and Commercial,Electricity w/o rail,154.8126543
Westminster,2012,Industrial and Commercial,Electricity w/o rail,1667.507353
Unapportioned,2012,Industrial and Commercial,Electricity w/o rail,-
Barking and Dagenham,2012,Industrial and Commercial,Gas,42.85286224
Barnet,2012,Industrial and Commercial,Gas,106.7064076
Bexley,2012,Industrial and Commercial,Gas,142.4013907
Brent,2012,Industrial and Commercial,Gas,104.3902016
Bromley,2012,Industrial and Commercial,Gas,78.69407763
Camden,2012,Industrial and Commercial,Gas,286.3723597
City of London,2012,Industrial and Commercial,Gas,151.0238379
Croydon,2012,Industrial and Commercial,Gas,90.05186405
Ealing,2012,Industrial and Commercial,Gas,144.2761557
Enfield,2012,Industrial and Commercial,Gas,99.87561779
Greenwich,2012,Industrial and Commercial,Gas,144.5376438
Hackney,2012,Industrial and Commercial,Gas,60.65007097
Hammersmith and Fulham,2012,Industrial and Commercial,Gas,119.470514
Haringey,2012,Industrial and Commercial,Gas,64.6485298
Harrow,2012,Industrial and Commercial,Gas,98.98522986
Havering,2012,Industrial and Commercial,Gas,49.26167986
Hillingdon,2012,Industrial and Commercial,Gas,193.6493305
Hounslow,2012,Industrial and Commercial,Gas,127.477197
Islington,2012,Industrial and Commercial,Gas,122.9327175
Kensington and Chelsea,2012,Industrial and Commercial,Gas,217.9269396
Kingston,2012,Industrial and Commercial,Gas,49.40805008
Lambeth,2012,Industrial and Commercial,Gas,156.0003521
Lewisham,2012,Industrial and Commercial,Gas,54.03853606
Merton,2012,Industrial and Commercial,Gas,62.54585634
Newham,2012,Industrial and Commercial,Gas,198.3671013
Redbridge,2012,Industrial and Commercial,Gas,50.47921183
Richmond,2012,Industrial and Commercial,Gas,69.10774162
Southwark,2012,Industrial and Commercial,Gas,191.853019
Sutton,2012,Industrial and Commercial,Gas,48.02879566
Tower Hamlets,2012,Industrial and Commercial,Gas,142.1965222
Waltham Forest,2012,Industrial and Commercial,Gas,64.41044319
Wandsworth,2012,Industrial and Commercial,Gas,118.2593896
Westminster,2012,Industrial and Commercial,Gas,528.8830753
Unapportioned,2012,Industrial and Commercial,Gas,31.05501194
Barking and Dagenham,2012,Industrial and Commercial,Coal,3.136387239
Barnet,2012,Industrial and Commercial,Coal,0.999105853
Bexley,2012,Industrial and Commercial,Coal,0.947869656
Brent,2012,Industrial and Commercial,Coal,0
Bromley,2012,Industrial and Commercial,Coal,0.153708593
Camden,2012,Industrial and Commercial,Coal,0
City of London,2012,Industrial and Commercial,Coal,0.014638914
Croydon,2012,Industrial and Commercial,Coal,0.351333926
Ealing,2012,Industrial and Commercial,Coal,0.289118544
Enfield,2012,Industrial and Commercial,Coal,0.106132124
Greenwich,2012,Industrial and Commercial,Coal,1.196731187
Hackney,2012,Industrial and Commercial,Coal,0.09149321
Hammersmith and Fulham,2012,Industrial and Commercial,Coal,0
Haringey,2012,Industrial and Commercial,Coal,0.025618099
Harrow,2012,Industrial and Commercial,Coal,0.146389136
