Year,Code,Area,Industry,Business Count
2013,E09000014,Haringey,Production,475
2013,E09000015,Harrow,Production,325
2013,E09000016,Havering,Production,450
2013,E09000017,Hillingdon,Production,570
2013,E09000018,Hounslow,Production,390
2013,E09000019,Islington,Production,490
2013,E09000020,Kensington and Chelsea,Production,310
2013,E09000021,Kingston upon Thames,Production,240
2013,E09000022,Lambeth,Production,330
2013,E09000023,Lewisham,Production,315
2013,E09000024,Merton,Production,360
2013,E09000025,Newham,Production,330
2013,E09000026,Redbridge,Production,375
2013,E09000027,Richmond upon Thames,Production,320
2013,E09000028,Southwark,Production,425
2013,E09000029,Sutton,Production,315
2013,E09000030,Tower Hamlets,Production,515
2013,E09000031,Waltham Forest,Production,440
2013,E09000032,Wandsworth,Production,475
2013,E09000033,Westminster,Production,"1,045"
2012,E09000001,City of London,Production,185
2012,E09000002,Barking and Dagenham,Production,280
2012,E09000003,Barnet,Production,540
2012,E09000004,Bexley,Production,415
2012,E09000005,Brent,Production,535
2012,E09000006,Bromley,Production,455
2012,E09000007,Camden,Production,680
2012,E09000008,Croydon,Production,455
2012,E09000009,Ealing,Production,635
2012,E09000010,Enfield,Production,510
2012,E09000011,Greenwich,Production,320
2012,E09000012,Hackney,Production,540
2012,E09000013,Hammersmith and Fulham,Production,305
2012,E09000014,Haringey,Production,440
2012,E09000015,Harrow,Production,290
2012,E09000016,Havering,Production,435
2012,E09000017,Hillingdon,Production,545
2012,E09000018,Hounslow,Production,360
2012,E09000019,Islington,Production,440
2012,E09000020,Kensington and Chelsea,Production,265
2012,E09000021,Kingston upon Thames,Production,230
2012,E09000022,Lambeth,Production,315
2012,E09000023,Lewisham,Production,310
2012,E09000024,Merton,Production,360
2012,E09000025,Newham,Production,290
2012,E09000026,Redbridge,Production,340
2012,E09000027,Richmond upon Thames,Production,310
2012,E09000028,Southwark,Production,420
2012,E09000029,Sutton,Production,315
2012,E09000030,Tower Hamlets,Production,455
2012,E09000031,Waltham Forest,Production,410
2012,E09000032,Wandsworth,Production,425
2012,E09000033,Westminster,Production,945
2011,E09000001,City of London                ,Production,150
2011,E09000002,Barking and Dagenham       ,Production,270
2011,E09000003,Barnet                        ,Production,495
2011,E09000004,Bexley                        ,Production,400
2011,E09000005,Brent                         ,Production,515
2011,E09000006,Bromley                       ,Production,480
2011,E09000007,Camden                     ,Production,670
2011,E09000008,Croydon                       ,Production,445
2011,E09000009,Ealing                        ,Production,590
2011,E09000010,Enfield                       ,Production,485
2011,E09000011,Greenwich                     ,Production,305
2011,E09000012,Hackney                       ,Production,500
2011,E09000013,Hammersmith and Fulham        ,Production,295
2011,E09000014,Haringey                      ,Production,415
2011,E09000015,Harrow                        ,Production,270
2011,E09000016,Havering                      ,Production,410
2011,E09000017,Hillingdon                    ,Production,500
2011,E09000018,Hounslow                      ,Production,340
2011,E09000019,Islington                     ,Production,435
2011,E09000020,Kensington and Chelsea        ,Production,250
2011,E09000021,Kingston upon Thames          ,Production,215
2011,E09000022,Lambeth                       ,Production,325
2011,E09000023,Lewisham                      ,Production,290
2011,E09000024,Merton                        ,Production,340
2011,E09000025,Newham                        ,Production,280
2011,E09000026,Redbridge                     ,Production,310
2011,E09000027,Richmond upon Thames          ,Production,295
2011,E09000028,Southwark                     ,Production,405
2011,E09000029,Sutton                        ,Production,300
2011,E09000030,Tower Hamlets                 ,Production,435
2011,E09000031,Waltham Forest                ,Production,370
2011,E09000032,Wandsworth                    ,Production,385
2011,E09000033,Westminster,Production,855
2010,E09000001,City of London                ,Production,145
2010,E09000002,Barking and Dagenham       ,Production,280
2010,E09000003,Barnet                        ,Production,500
2010,E09000004,Bexley                        ,Production,440
2010,E09000005,Brent                         ,Production,525
2010,E09000006,Bromley                       ,Production,500
2010,E09000007,Camden                     ,Production,700
2010,E09000008,Croydon                       ,Production,475
2010,E09000009,Ealing                        ,Production,615
2010,E09000010,Enfield                       ,Production,490
2010,E09000011,Greenwich                     ,Production,305
2010,E09000012,Hackney                       ,Production,530
2010,E09000013,Hammersmith and Fulham        ,Production,330
2010,E09000014,Haringey                      ,Production,435
2010,E09000015,Harrow                        ,Production,285
2010,E09000016,Havering                      ,Production,450
2010,E09000017,Hillingdon                    ,Production,520
2010,E09000018,Hounslow                      ,Production,340
2010,E09000019,Islington                     ,Production,465
2010,E09000020,Kensington and Chelsea        ,Production,285
2010,E09000021,Kingston upon Thames          ,Production,250
2010,E09000022,Lambeth                       ,Production,335
2010,E09000023,Lewisham                      ,Production,310
2010,E09000024,Merton                        ,Production,345
2010,E09000025,Newham                        ,Production,290
2010,E09000026,Redbridge                     ,Production,340
2010,E09000027,Richmond upon Thames          ,Production,310
2010,E09000028,Southwark                     ,Production,405
2010,E09000029,Sutton                        ,Production,315
2010,E09000030,Tower Hamlets                 ,Production,420
2010,E09000031,Waltham Forest                ,Production,400
2010,E09000032,Wandsworth                    ,Production,410
2010,E09000033,Westminster,Production,855
2009,E09000001,City of London                ,Production,750
2009,E09000002,Barking and Dagenham       ,Production,320
2009,E09000003,Barnet                        ,Production,575
2009,E09000004,Bexley                        ,Production,440
2009,E09000005,Brent                         ,Production,555
2009,E09000006,Bromley                       ,Production,530
2009,E09000007,Camden                     ,Production,165
2009,E09000008,Croydon                       ,Production,495
2009,E09000009,Ealing                        ,Production,650
2009,E09000010,Enfield                       ,Production,515
2009,E09000011,Greenwich                     ,Production,345
2009,E09000012,Hackney                       ,Production,605
2009,E09000013,Hammersmith and Fulham        ,Production,350
2009,E09000014,Haringey                      ,Production,475
2009,E09000015,Harrow                        ,Production,300
2009,E09000016,Havering                      ,Production,475
2009,E09000017,Hillingdon                    ,Production,550
2009,E09000018,Hounslow                      ,Production,365
2009,E09000019,Islington                     ,Production,475
2009,E09000020,Kensington and Chelsea        ,Production,290
2009,E09000021,Kingston upon Thames          ,Production,245
2009,E09000022,Lambeth                       ,Production,385
2009,E09000023,Lewisham                      ,Production,340
2009,E09000024,Merton                        ,Production,375
2009,E09000025,Newham                        ,Production,310
2009,E09000026,Redbridge                     ,Production,340
2009,E09000027,Richmond upon Thames          ,Production,335
2009,E09000028,Southwark                     ,Production,460
2009,E09000029,Sutton                        ,Production,325
2009,E09000030,Tower Hamlets                 ,Production,470
2009,E09000031,Waltham Forest                ,Production,430
2009,E09000032,Wandsworth                    ,Production,455
2009,E09000033,Westminster,Production,945
2018,E09000001,City of London,Construction,620
2018,E09000002,Barking and Dagenham,Construction,"1,430"
2018,E09000003,Barnet,Construction,"3,160"
2018,E09000004,Bexley,Construction,"1,855"
2018,E09000005,Brent,Construction,"2,210"
2018,E09000006,Bromley,Construction,"2,340"
2018,E09000007,Camden,Construction,"1,355"
2018,E09000008,Croydon,Construction,"2,245"
2018,E09000009,Ealing,Construction,"2,400"
2018,E09000010,Enfield,Construction,"2,025"
2018,E09000011,Greenwich,Construction,"1,345"
2018,E09000012,Hackney,Construction,"1,170"
2018,E09000013,Hammersmith and Fulham,Construction,785
2018,E09000014,Haringey,Construction,"1,320"
2018,E09000015,Harrow,Construction,"2,065"
2018,E09000016,Havering,Construction,"2,305"
2018,E09000017,Hillingdon,Construction,"1,990"
2018,E09000018,Hounslow,Construction,"1,355"
2018,E09000019,Islington,Construction,980
2018,E09000020,Kensington and Chelsea,Construction,715
2018,E09000021,Kingston upon Thames,Construction,895
2018,E09000022,Lambeth,Construction,965
2018,E09000023,Lewisham,Construction,965
2018,E09000024,Merton,Construction,"1,435"
2018,E09000025,Newham,Construction,"1,745"
2018,E09000026,Redbridge,Construction,"2,055"
2018,E09000027,Richmond upon Thames,Construction,850
2018,E09000028,Southwark,Construction,890
2018,E09000029,Sutton,Construction,"1,630"
2018,E09000030,Tower Hamlets,Construction,755
2018,E09000031,Waltham Forest,Construction,"1,980"
2018,E09000032,Wandsworth,Construction,"1,175"
2018,E09000033,Westminster,Construction,"2,880"
2017,E09000001,City of London,Construction,690
2017,E09000002,Barking and Dagenham,Construction,"1,375"
2017,E09000003,Barnet,Construction,"3,015"
2017,E09000004,Bexley,Construction,"1,860"
2017,E09000005,Brent,Construction,"2,110"
2017,E09000006,Bromley,Construction,"2,305"
2017,E09000007,Camden,Construction,"1,425"
2017,E09000008,Croydon,Construction,"2,175"
2017,E09000009,Ealing,Construction,"2,340"
2017,E09000010,Enfield,Construction,"2,005"
2017,E09000011,Greenwich,Construction,"1,300"
2017,E09000012,Hackney,Construction,"1,125"
2017,E09000013,Hammersmith and Fulham,Construction,830
2017,E09000014,Haringey,Construction,"1,265"
2017,E09000015,Harrow,Construction,"1,970"
2017,E09000016,Havering,Construction,"2,220"
2017,E09000017,Hillingdon,Construction,"1,970"
2017,E09000018,Hounslow,Construction,"1,335"
2017,E09000019,Islington,Construction,950
2017,E09000020,Kensington and Chelsea,Construction,775
2017,E09000021,Kingston upon Thames,Construction,860
2017,E09000022,Lambeth,Construction,985
2017,E09000023,Lewisham,Construction,980
2017,E09000024,Merton,Construction,"1,405"
2017,E09000025,Newham,Construction,"1,615"
2017,E09000026,Redbridge,Construction,"1,960"
2017,E09000027,Richmond upon Thames,Construction,825
2017,E09000028,Southwark,Construction,955
2017,E09000029,Sutton,Construction,"1,610"
2017,E09000030,Tower Hamlets,Construction,830
2017,E09000031,Waltham Forest,Construction,"1,865"
2017,E09000032,Wandsworth,Construction,"1,225"
2017,E09000033,Westminster,Construction,"3,015"
2016,E09000001,City of London,Construction,615
2016,E09000002,Barking and Dagenham,Construction,"1,155"
2016,E09000003,Barnet,Construction,"2,730"
2016,E09000004,Bexley,Construction,"1,730"
2016,E09000005,Brent,Construction,"1,895"
2016,E09000006,Bromley,Construction,"2,160"
2016,E09000007,Camden,Construction,"1,320"
2016,E09000008,Croydon,Construction,"1,975"
2016,E09000009,Ealing,Construction,"2,170"
2016,E09000010,Enfield,Construction,"1,875"
2016,E09000011,Greenwich,Construction,"1,115"
2016,E09000012,Hackney,Construction,965
2016,E09000013,Hammersmith and Fulham,Construction,795
2016,E09000014,Haringey,Construction,"1,090"
2016,E09000015,Harrow,Construction,"1,705"
2016,E09000016,Havering,Construction,"2,050"
2016,E09000017,Hillingdon,Construction,"1,760"
2016,E09000018,Hounslow,Construction,"1,195"
2016,E09000019,Islington,Construction,915
2016,E09000020,Kensington and Chelsea,Construction,730
2016,E09000021,Kingston upon Thames,Construction,805
2016,E09000022,Lambeth,Construction,925
2016,E09000023,Lewisham,Construction,895
2016,E09000024,Merton,Construction,"1,310"
2016,E09000025,Newham,Construction,"1,355"
2016,E09000026,Redbridge,Construction,"1,675"
2016,E09000027,Richmond upon Thames,Construction,795
2016,E09000028,Southwark,Construction,875
2016,E09000029,Sutton,Construction,"1,525"
2016,E09000030,Tower Hamlets,Construction,755
2016,E09000031,Waltham Forest,Construction,"1,670"
2016,E09000032,Wandsworth,Construction,"1,170"
2016,E09000033,Westminster,Construction,"2,970"
2015,E09000001,City of London,Construction,475
2015,E09000002,Barking and Dagenham,Construction,900
2015,E09000003,Barnet,Construction,"2,365"
2015,E09000004,Bexley,Construction,"1,525"
2015,E09000005,Brent,Construction,"1,565"
2015,E09000006,Bromley,Construction,"2,010"
2015,E09000007,Camden,Construction,"1,060"
2015,E09000008,Croydon,Construction,"1,690"
2015,E09000009,Ealing,Construction,"1,945"
2015,E09000010,Enfield,Construction,"1,620"
2015,E09000011,Greenwich,Construction,885
2015,E09000012,Hackney,Construction,785
2015,E09000013,Hammersmith and Fulham,Construction,700
2015,E09000014,Haringey,Construction,920
2015,E09000015,Harrow,Construction,"1,450"
2015,E09000016,Havering,Construction,"1,905"
2015,E09000017,Hillingdon,Construction,"1,505"
2015,E09000018,Hounslow,Construction,"1,000"
2015,E09000019,Islington,Construction,770
2015,E09000020,Kensington and Chelsea,Construction,625
2015,E09000021,Kingston upon Thames,Construction,715
2015,E09000022,Lambeth,Construction,775
2015,E09000023,Lewisham,Construction,745
2015,E09000024,Merton,Construction,"1,130"
2015,E09000025,Newham,Construction,985
2015,E09000026,Redbridge,Construction,"1,445"
2015,E09000027,Richmond upon Thames,Construction,740
2015,E09000028,Southwark,Construction,725
2015,E09000029,Sutton,Construction,"1,370"
2015,E09000030,Tower Hamlets,Construction,595
2015,E09000031,Waltham Forest,Construction,"1,295"
2015,E09000032,Wandsworth,Construction,965
2015,E09000033,Westminster,Construction,"2,695"
2014,E09000001,City of London,Construction,490
2014,E09000002,Barking and Dagenham,Construction,785
2014,E09000003,Barnet,Construction,"2,210"
2014,E09000004,Bexley,Construction,"1,465"
2014,E09000005,Brent,Construction,"1,425"
2014,E09000006,Bromley,Construction,"1,895"
2014,E09000007,Camden,Construction,"1,025"
2014,E09000008,Croydon,Construction,"1,515"
2014,E09000009,Ealing,Construction,"1,750"
2014,E09000010,Enfield,Construction,"1,475"
2014,E09000011,Greenwich,Construction,845
2014,E09000012,Hackney,Construction,665
2014,E09000013,Hammersmith and Fulham,Construction,670
2014,E09000014,Haringey,Construction,815
2014,E09000015,Harrow,Construction,"1,275"
2014,E09000016,Havering,Construction,"1,725"
2014,E09000017,Hillingdon,Construction,"1,365"
2014,E09000018,Hounslow,Construction,920
2014,E09000019,Islington,Construction,730
