Borough,Callout_type,Date,Number of reported incidents,Year,Month
Hillingdon,MALICIOUS FALSE ALARMS,01-13,4,2013,01
Hillingdon,NONDOMFIRES NONRRO,01-13,0,2013,01
Hillingdon,NONDOMFIRES RRO,01-13,7,2013,01
Hillingdon,PRIMARY FIRES,01-13,36,2013,01
Hillingdon,PRIMARY FIRES IN DWELLINGS,01-13,11,2013,01
Hillingdon,ROAD TRAFFIC COLLISIONS,01-13,14,2013,01
Hillingdon,RUBBISH FIRES,01-13,8,2013,01
Hillingdon,SECONDARY FIRES,01-13,12,2013,01
Hillingdon,SHUT-IN-LIFT RELEASES,01-13,1,2013,01
Hillingdon,SPECIAL SERVICE ENTRY & EXIT,01-13,7,2013,01
Hounslow,ACCIDENTAL FIRES IN RUBBISH,01-13,2,2013,01
Hounslow,ACCIDENTAL OPEN LAND FIRES,01-13,2,2013,01
Hounslow,ACCIDENTAL VEHICLE FIRES,01-13,2,2013,01
Hounslow,ALL DELIBERATE FIRES,01-13,11,2013,01
Hounslow,ALL FALSE ALARMS,01-13,81,2013,01
Hounslow,ALL FIRES,01-13,34,2013,01
Hounslow,ALL SPECIAL SERVICES,01-13,48,2013,01
Hounslow,CARE HOME FIRES,01-13,2,2013,01
Hounslow,DELIBERATE FIRES IN RUBBISH,01-13,5,2013,01
Hounslow,DELIBERATE OPEN LAND FIRES,01-13,4,2013,01
Hounslow,DELIBERATE VEHICLE FIRES,01-13,1,2013,01
Hounslow,FALSE ALARMS AFAS DOM,01-13,16,2013,01
Hounslow,FALSE ALARMS AFAS NONDOM,01-13,40,2013,01
Hounslow,FALSE ALARMS GOOD INTENT,01-13,22,2013,01
Hounslow,MALICIOUS FALSE ALARMS,01-13,3,2013,01
Hounslow,NONDOMFIRES NONRRO,01-13,0,2013,01
Hounslow,NONDOMFIRES RRO,01-13,2,2013,01
Hounslow,PRIMARY FIRES,01-13,19,2013,01
Hounslow,PRIMARY FIRES IN DWELLINGS,01-13,14,2013,01
Hounslow,ROAD TRAFFIC COLLISIONS,01-13,6,2013,01
Hounslow,RUBBISH FIRES,01-13,7,2013,01
Hounslow,SECONDARY FIRES,01-13,15,2013,01
Hounslow,SHUT-IN-LIFT RELEASES,01-13,6,2013,01
Hounslow,SPECIAL SERVICE ENTRY & EXIT,01-13,12,2013,01
Islington,ACCIDENTAL FIRES IN RUBBISH,01-13,11,2013,01
Islington,ACCIDENTAL OPEN LAND FIRES,01-13,2,2013,01
Islington,ACCIDENTAL VEHICLE FIRES,01-13,1,2013,01
Islington,ALL DELIBERATE FIRES,01-13,5,2013,01
Islington,ALL FALSE ALARMS,01-13,137,2013,01
Islington,ALL FIRES,01-13,41,2013,01
Islington,ALL SPECIAL SERVICES,01-13,127,2013,01
Islington,CARE HOME FIRES,01-13,0,2013,01
Islington,DELIBERATE FIRES IN RUBBISH,01-13,2,2013,01
Islington,DELIBERATE OPEN LAND FIRES,01-13,0,2013,01
Islington,DELIBERATE VEHICLE FIRES,01-13,1,2013,01
Islington,FALSE ALARMS AFAS DOM,01-13,34,2013,01
Islington,FALSE ALARMS AFAS NONDOM,01-13,74,2013,01
Islington,FALSE ALARMS GOOD INTENT,01-13,27,2013,01
Islington,MALICIOUS FALSE ALARMS,01-13,2,2013,01
Islington,NONDOMFIRES NONRRO,01-13,0,2013,01
Islington,NONDOMFIRES RRO,01-13,7,2013,01
Islington,PRIMARY FIRES,01-13,26,2013,01
Islington,PRIMARY FIRES IN DWELLINGS,01-13,16,2013,01
Islington,ROAD TRAFFIC COLLISIONS,01-13,3,2013,01
Islington,RUBBISH FIRES,01-13,13,2013,01
Islington,SECONDARY FIRES,01-13,15,2013,01
Islington,SHUT-IN-LIFT RELEASES,01-13,44,2013,01
Islington,SPECIAL SERVICE ENTRY & EXIT,01-13,34,2013,01
Kensington and chelsea,ACCIDENTAL FIRES IN RUBBISH,01-13,3,2013,01
Kensington and chelsea,ACCIDENTAL OPEN LAND FIRES,01-13,2,2013,01
Kensington and chelsea,ACCIDENTAL VEHICLE FIRES,01-13,1,2013,01
Kensington and chelsea,ALL DELIBERATE FIRES,01-13,1,2013,01
Kensington and chelsea,ALL FALSE ALARMS,01-13,168,2013,01
Kensington and chelsea,ALL FIRES,01-13,26,2013,01
Kensington and chelsea,ALL SPECIAL SERVICES,01-13,71,2013,01
Kensington and chelsea,CARE HOME FIRES,01-13,0,2013,01
Kensington and chelsea,DELIBERATE FIRES IN RUBBISH,01-13,0,2013,01
Kensington and chelsea,DELIBERATE OPEN LAND FIRES,01-13,0,2013,01
Kensington and chelsea,DELIBERATE VEHICLE FIRES,01-13,1,2013,01
Kensington and chelsea,FALSE ALARMS AFAS DOM,01-13,69,2013,01
Kensington and chelsea,FALSE ALARMS AFAS NONDOM,01-13,73,2013,01
Kensington and chelsea,FALSE ALARMS GOOD INTENT,01-13,26,2013,01
Kensington and chelsea,MALICIOUS FALSE ALARMS,01-13,0,2013,01
Kensington and chelsea,NONDOMFIRES NONRRO,01-13,0,2013,01
Kensington and chelsea,NONDOMFIRES RRO,01-13,5,2013,01
Kensington and chelsea,PRIMARY FIRES,01-13,21,2013,01
Kensington and chelsea,PRIMARY FIRES IN DWELLINGS,01-13,13,2013,01
Kensington and chelsea,ROAD TRAFFIC COLLISIONS,01-13,4,2013,01
Kensington and chelsea,RUBBISH FIRES,01-13,3,2013,01
Kensington and chelsea,SECONDARY FIRES,01-13,5,2013,01
Kensington and chelsea,SHUT-IN-LIFT RELEASES,01-13,18,2013,01
Kensington and chelsea,SPECIAL SERVICE ENTRY & EXIT,01-13,17,2013,01
Kingston upon thames,ACCIDENTAL FIRES IN RUBBISH,01-13,0,2013,01
Kingston upon thames,ACCIDENTAL OPEN LAND FIRES,01-13,1,2013,01
Kingston upon thames,ACCIDENTAL VEHICLE FIRES,01-13,0,2013,01
Kingston upon thames,ALL DELIBERATE FIRES,01-13,4,2013,01
Kingston upon thames,ALL FALSE ALARMS,01-13,67,2013,01
Kingston upon thames,ALL FIRES,01-13,10,2013,01
Kingston upon thames,ALL SPECIAL SERVICES,01-13,25,2013,01
Kingston upon thames,CARE HOME FIRES,01-13,0,2013,01
Kingston upon thames,DELIBERATE FIRES IN RUBBISH,01-13,2,2013,01
Kingston upon thames,DELIBERATE OPEN LAND FIRES,01-13,0,2013,01
Kingston upon thames,DELIBERATE VEHICLE FIRES,01-13,0,2013,01
Kingston upon thames,FALSE ALARMS AFAS DOM,01-13,15,2013,01
Kingston upon thames,FALSE ALARMS AFAS NONDOM,01-13,46,2013,01
Kingston upon thames,FALSE ALARMS GOOD INTENT,01-13,5,2013,01
Kingston upon thames,MALICIOUS FALSE ALARMS,01-13,1,2013,01
Kingston upon thames,NONDOMFIRES NONRRO,01-13,0,2013,01
Kingston upon thames,NONDOMFIRES RRO,01-13,1,2013,01
Kingston upon thames,PRIMARY FIRES,01-13,5,2013,01
Kingston upon thames,PRIMARY FIRES IN DWELLINGS,01-13,4,2013,01
Kingston upon thames,ROAD TRAFFIC COLLISIONS,01-13,0,2013,01
Kingston upon thames,RUBBISH FIRES,01-13,2,2013,01
Kingston upon thames,SECONDARY FIRES,01-13,5,2013,01
Kingston upon thames,SHUT-IN-LIFT RELEASES,01-13,2,2013,01
Kingston upon thames,SPECIAL SERVICE ENTRY & EXIT,01-13,4,2013,01
Lambeth,ACCIDENTAL FIRES IN RUBBISH,01-13,18,2013,01
Lambeth,ACCIDENTAL OPEN LAND FIRES,01-13,0,2013,01
Lambeth,ACCIDENTAL VEHICLE FIRES,01-13,2,2013,01
Lambeth,ALL DELIBERATE FIRES,01-13,5,2013,01
Lambeth,ALL FALSE ALARMS,01-13,151,2013,01
Lambeth,ALL FIRES,01-13,65,2013,01
Lambeth,ALL SPECIAL SERVICES,01-13,133,2013,01
Lambeth,CARE HOME FIRES,01-13,0,2013,01
Lambeth,DELIBERATE FIRES IN RUBBISH,01-13,4,2013,01
Lambeth,DELIBERATE OPEN LAND FIRES,01-13,0,2013,01
Lambeth,DELIBERATE VEHICLE FIRES,01-13,0,2013,01
Lambeth,FALSE ALARMS AFAS DOM,01-13,39,2013,01
Lambeth,FALSE ALARMS AFAS NONDOM,01-13,71,2013,01
Lambeth,FALSE ALARMS GOOD INTENT,01-13,37,2013,01
Lambeth,MALICIOUS FALSE ALARMS,01-13,4,2013,01
Lambeth,NONDOMFIRES NONRRO,01-13,0,2013,01
Lambeth,NONDOMFIRES RRO,01-13,6,2013,01
Lambeth,PRIMARY FIRES,01-13,42,2013,01
Lambeth,PRIMARY FIRES IN DWELLINGS,01-13,33,2013,01
Lambeth,ROAD TRAFFIC COLLISIONS,01-13,9,2013,01
Lambeth,RUBBISH FIRES,01-13,22,2013,01
Lambeth,SECONDARY FIRES,01-13,23,2013,01
Lambeth,SHUT-IN-LIFT RELEASES,01-13,23,2013,01
Lambeth,SPECIAL SERVICE ENTRY & EXIT,01-13,37,2013,01
Lewisham,ACCIDENTAL FIRES IN RUBBISH,01-13,6,2013,01
Lewisham,ACCIDENTAL OPEN LAND FIRES,01-13,0,2013,01
Lewisham,ACCIDENTAL VEHICLE FIRES,01-13,2,2013,01
Lewisham,ALL DELIBERATE FIRES,01-13,4,2013,01
Lewisham,ALL FALSE ALARMS,01-13,130,2013,01
Lewisham,ALL FIRES,01-13,39,2013,01
Lewisham,ALL SPECIAL SERVICES,01-13,81,2013,01
Lewisham,CARE HOME FIRES,01-13,2,2013,01
Lewisham,DELIBERATE FIRES IN RUBBISH,01-13,3,2013,01
Lewisham,DELIBERATE OPEN LAND FIRES,01-13,0,2013,01
Lewisham,DELIBERATE VEHICLE FIRES,01-13,0,2013,01
Lewisham,FALSE ALARMS AFAS DOM,01-13,45,2013,01
Lewisham,FALSE ALARMS AFAS NONDOM,01-13,42,2013,01
Lewisham,FALSE ALARMS GOOD INTENT,01-13,40,2013,01
Lewisham,MALICIOUS FALSE ALARMS,01-13,3,2013,01
Lewisham,NONDOMFIRES NONRRO,01-13,0,2013,01
Lewisham,NONDOMFIRES RRO,01-13,6,2013,01
Lewisham,PRIMARY FIRES,01-13,30,2013,01
Lewisham,PRIMARY FIRES IN DWELLINGS,01-13,20,2013,01
Lewisham,ROAD TRAFFIC COLLISIONS,01-13,5,2013,01
Lewisham,RUBBISH FIRES,01-13,9,2013,01
Lewisham,SECONDARY FIRES,01-13,9,2013,01
Lewisham,SHUT-IN-LIFT RELEASES,01-13,12,2013,01
Lewisham,SPECIAL SERVICE ENTRY & EXIT,01-13,21,2013,01
Merton,ACCIDENTAL FIRES IN RUBBISH,01-13,4,2013,01
Merton,ACCIDENTAL OPEN LAND FIRES,01-13,2,2013,01
Merton,ACCIDENTAL VEHICLE FIRES,01-13,4,2013,01
Merton,ALL DELIBERATE FIRES,01-13,4,2013,01
Merton,ALL FALSE ALARMS,01-13,73,2013,01
Merton,ALL FIRES,01-13,27,2013,01
Merton,ALL SPECIAL SERVICES,01-13,30,2013,01
Merton,CARE HOME FIRES,01-13,1,2013,01
Merton,DELIBERATE FIRES IN RUBBISH,01-13,0,2013,01
Merton,DELIBERATE OPEN LAND FIRES,01-13,0,2013,01
Merton,DELIBERATE VEHICLE FIRES,01-13,1,2013,01
Merton,FALSE ALARMS AFAS DOM,01-13,15,2013,01
Merton,FALSE ALARMS AFAS NONDOM,01-13,37,2013,01
Merton,FALSE ALARMS GOOD INTENT,01-13,19,2013,01
Merton,MALICIOUS FALSE ALARMS,01-13,2,2013,01
Merton,NONDOMFIRES NONRRO,01-13,1,2013,01
Merton,NONDOMFIRES RRO,01-13,5,2013,01
Merton,PRIMARY FIRES,01-13,20,2013,01
Merton,PRIMARY FIRES IN DWELLINGS,01-13,8,2013,01
Merton,ROAD TRAFFIC COLLISIONS,01-13,7,2013,01
Merton,RUBBISH FIRES,01-13,4,2013,01
Merton,SECONDARY FIRES,01-13,7,2013,01
Merton,SHUT-IN-LIFT RELEASES,01-13,2,2013,01
Merton,SPECIAL SERVICE ENTRY & EXIT,01-13,5,2013,01
Newham,ACCIDENTAL FIRES IN RUBBISH,01-13,12,2013,01
Newham,ACCIDENTAL OPEN LAND FIRES,01-13,0,2013,01
Newham,ACCIDENTAL VEHICLE FIRES,01-13,4,2013,01
Newham,ALL DELIBERATE FIRES,01-13,26,2013,01
Newham,ALL FALSE ALARMS,01-13,110,2013,01
Newham,ALL FIRES,01-13,71,2013,01
Newham,ALL SPECIAL SERVICES,01-13,74,2013,01
Newham,CARE HOME FIRES,01-13,3,2013,01
Newham,DELIBERATE FIRES IN RUBBISH,01-13,7,2013,01
Newham,DELIBERATE OPEN LAND FIRES,01-13,4,2013,01
Newham,DELIBERATE VEHICLE FIRES,01-13,7,2013,01
Newham,FALSE ALARMS AFAS DOM,01-13,29,2013,01
Newham,FALSE ALARMS AFAS NONDOM,01-13,39,2013,01
Newham,FALSE ALARMS GOOD INTENT,01-13,28,2013,01
Newham,MALICIOUS FALSE ALARMS,01-13,14,2013,01
Newham,NONDOMFIRES NONRRO,01-13,1,2013,01
Newham,NONDOMFIRES RRO,01-13,9,2013,01
Newham,PRIMARY FIRES,01-13,48,2013,01
Newham,PRIMARY FIRES IN DWELLINGS,01-13,25,2013,01
Newham,ROAD TRAFFIC COLLISIONS,01-13,8,2013,01
Newham,RUBBISH FIRES,01-13,19,2013,01
Newham,SECONDARY FIRES,01-13,23,2013,01
Newham,SHUT-IN-LIFT RELEASES,01-13,7,2013,01
Newham,SPECIAL SERVICE ENTRY & EXIT,01-13,19,2013,01
Redbridge,ACCIDENTAL FIRES IN RUBBISH,01-13,6,2013,01
Redbridge,ACCIDENTAL OPEN LAND FIRES,01-13,0,2013,01
Redbridge,ACCIDENTAL VEHICLE FIRES,01-13,3,2013,01
Redbridge,ALL DELIBERATE FIRES,01-13,9,2013,01
Redbridge,ALL FALSE ALARMS,01-13,103,2013,01
Redbridge,ALL FIRES,01-13,33,2013,01
Redbridge,ALL SPECIAL SERVICES,01-13,60,2013,01
Redbridge,CARE HOME FIRES,01-13,0,2013,01
Redbridge,DELIBERATE FIRES IN RUBBISH,01-13,1,2013,01
Redbridge,DELIBERATE OPEN LAND FIRES,01-13,1,2013,01
Redbridge,DELIBERATE VEHICLE FIRES,01-13,5,2013,01
Redbridge,FALSE ALARMS AFAS DOM,01-13,34,2013,01
Redbridge,FALSE ALARMS AFAS NONDOM,01-13,39,2013,01
Redbridge,FALSE ALARMS GOOD INTENT,01-13,28,2013,01
Redbridge,MALICIOUS FALSE ALARMS,01-13,2,2013,01
Redbridge,NONDOMFIRES NONRRO,01-13,3,2013,01
Redbridge,NONDOMFIRES RRO,01-13,3,2013,01
Redbridge,PRIMARY FIRES,01-13,25,2013,01
Redbridge,PRIMARY FIRES IN DWELLINGS,01-13,11,2013,01
Redbridge,ROAD TRAFFIC COLLISIONS,01-13,5,2013,01
Redbridge,RUBBISH FIRES,01-13,7,2013,01
Redbridge,SECONDARY FIRES,01-13,8,2013,01
Redbridge,SHUT-IN-LIFT RELEASES,01-13,11,2013,01
Redbridge,SPECIAL SERVICE ENTRY & EXIT,01-13,16,2013,01
Richmond upon thames,ACCIDENTAL FIRES IN RUBBISH,01-13,2,2013,01
Richmond upon thames,ACCIDENTAL OPEN LAND FIRES,01-13,0,2013,01
Richmond upon thames,ACCIDENTAL VEHICLE FIRES,01-13,1,2013,01
Richmond upon thames,ALL DELIBERATE FIRES,01-13,3,2013,01
Richmond upon thames,ALL FALSE ALARMS,01-13,77,2013,01
Richmond upon thames,ALL FIRES,01-13,17,2013,01
Richmond upon thames,ALL SPECIAL SERVICES,01-13,26,2013,01
Richmond upon thames,CARE HOME FIRES,01-13,2,2013,01
Richmond upon thames,DELIBERATE FIRES IN RUBBISH,01-13,1,2013,01
Richmond upon thames,DELIBERATE OPEN LAND FIRES,01-13,0,2013,01
Richmond upon thames,DELIBERATE VEHICLE FIRES,01-13,1,2013,01
Richmond upon thames,FALSE ALARMS AFAS DOM,01-13,20,2013,01
Richmond upon thames,FALSE ALARMS AFAS NONDOM,01-13,42,2013,01
Richmond upon thames,FALSE ALARMS GOOD INTENT,01-13,14,2013,01
Richmond upon thames,MALICIOUS FALSE ALARMS,01-13,1,2013,01
Richmond upon thames,NONDOMFIRES NONRRO,01-13,0,2013,01
Richmond upon thames,NONDOMFIRES RRO,01-13,2,2013,01
Richmond upon thames,PRIMARY FIRES,01-13,13,2013,01
Richmond upon thames,PRIMARY FIRES IN DWELLINGS,01-13,9,2013,01
Richmond upon thames,ROAD TRAFFIC COLLISIONS,01-13,4,2013,01
Richmond upon thames,RUBBISH FIRES,01-13,3,2013,01
Richmond upon thames,SECONDARY FIRES,01-13,4,2013,01
Richmond upon thames,SHUT-IN-LIFT RELEASES,01-13,5,2013,01
Richmond upon thames,SPECIAL SERVICE ENTRY & EXIT,01-13,3,2013,01
Southwark,ACCIDENTAL FIRES IN RUBBISH,01-13,9,2013,01
Southwark,ACCIDENTAL OPEN LAND FIRES,01-13,0,2013,01
Southwark,ACCIDENTAL VEHICLE FIRES,01-13,3,2013,01
Southwark,ALL DELIBERATE FIRES,01-13,9,2013,01
Southwark,ALL FALSE ALARMS,01-13,208,2013,01
Southwark,ALL FIRES,01-13,58,2013,01
Southwark,ALL SPECIAL SERVICES,01-13,143,2013,01
Southwark,CARE HOME FIRES,01-13,0,2013,01
Southwark,DELIBERATE FIRES IN RUBBISH,01-13,2,2013,01
Southwark,DELIBERATE OPEN LAND FIRES,01-13,1,2013,01
Southwark,DELIBERATE VEHICLE FIRES,01-13,4,2013,01
Southwark,FALSE ALARMS AFAS DOM,01-13,49,2013,01
Southwark,FALSE ALARMS AFAS NONDOM,01-13,94,2013,01
Southwark,FALSE ALARMS GOOD INTENT,01-13,50,2013,01
Southwark,MALICIOUS FALSE ALARMS,01-13,15,2013,01
Southwark,NONDOMFIRES NONRRO,01-13,0,2013,01
Southwark,NONDOMFIRES RRO,01-13,10,2013,01
Southwark,PRIMARY FIRES,01-13,45,2013,01
Southwark,PRIMARY FIRES IN DWELLINGS,01-13,27,2013,01
Southwark,ROAD TRAFFIC COLLISIONS,01-13,6,2013,01
Southwark,RUBBISH FIRES,01-13,11,2013,01
Southwark,SECONDARY FIRES,01-13,13,2013,01
Southwark,SHUT-IN-LIFT RELEASES,01-13,44,2013,01
Southwark,SPECIAL SERVICE ENTRY & EXIT,01-13,32,2013,01
Sutton,ACCIDENTAL FIRES IN RUBBISH,01-13,0,2013,01
Sutton,ACCIDENTAL OPEN LAND FIRES,01-13,3,2013,01
Sutton,ACCIDENTAL VEHICLE FIRES,01-13,3,2013,01
Sutton,ALL DELIBERATE FIRES,01-13,8,2013,01
Sutton,ALL FALSE ALARMS,01-13,67,2013,01
Sutton,ALL FIRES,01-13,23,2013,01
Sutton,ALL SPECIAL SERVICES,01-13,37,2013,01
Sutton,CARE HOME FIRES,01-13,4,2013,01
Sutton,DELIBERATE FIRES IN RUBBISH,01-13,5,2013,01
Sutton,DELIBERATE OPEN LAND FIRES,01-13,0,2013,01
Sutton,DELIBERATE VEHICLE FIRES,01-13,0,2013,01
Sutton,FALSE ALARMS AFAS DOM,01-13,16,2013,01
Sutton,FALSE ALARMS AFAS NONDOM,01-13,33,2013,01
Sutton,FALSE ALARMS GOOD INTENT,01-13,15,2013,01
Sutton,MALICIOUS FALSE ALARMS,01-13,3,2013,01
Sutton,NONDOMFIRES NONRRO,01-13,0,2013,01
Sutton,NONDOMFIRES RRO,01-13,4,2013,01
Sutton,PRIMARY FIRES,01-13,15,2013,01
Sutton,PRIMARY FIRES IN DWELLINGS,01-13,7,2013,01
Sutton,ROAD TRAFFIC COLLISIONS,01-13,6,2013,01
Sutton,RUBBISH FIRES,01-13,5,2013,01
Sutton,SECONDARY FIRES,01-13,8,2013,01
Sutton,SHUT-IN-LIFT RELEASES,01-13,6,2013,01
Sutton,SPECIAL SERVICE ENTRY & EXIT,01-13,4,2013,01
Tower hamlets,ACCIDENTAL FIRES IN RUBBISH,01-13,15,2013,01
Tower hamlets,ACCIDENTAL OPEN LAND FIRES,01-13,1,2013,01
Tower hamlets,ACCIDENTAL VEHICLE FIRES,01-13,3,2013,01
Tower hamlets,ALL DELIBERATE FIRES,01-13,18,2013,01
Tower hamlets,ALL FALSE ALARMS,01-13,170,2013,01
Tower hamlets,ALL FIRES,01-13,64,2013,01
Tower hamlets,ALL SPECIAL SERVICES,01-13,130,2013,01
Tower hamlets,CARE HOME FIRES,01-13,2,2013,01
Tower hamlets,DELIBERATE FIRES IN RUBBISH,01-13,12,2013,01
Tower hamlets,DELIBERATE OPEN LAND FIRES,01-13,1,2013,01
Tower hamlets,DELIBERATE VEHICLE FIRES,01-13,1,2013,01
Tower hamlets,FALSE ALARMS AFAS DOM,01-13,43,2013,01
Tower hamlets,FALSE ALARMS AFAS NONDOM,01-13,85,2013,01
Tower hamlets,FALSE ALARMS GOOD INTENT,01-13,33,2013,01
Tower hamlets,MALICIOUS FALSE ALARMS,01-13,9,2013,01
Tower hamlets,NONDOMFIRES NONRRO,01-13,2,2013,01
Tower hamlets,NONDOMFIRES RRO,01-13,8,2013,01
Tower hamlets,PRIMARY FIRES,01-13,35,2013,01
Tower hamlets,PRIMARY FIRES IN DWELLINGS,01-13,18,2013,01
Tower hamlets,ROAD TRAFFIC COLLISIONS,01-13,7,2013,01
Tower hamlets,RUBBISH FIRES,01-13,27,2013,01
Tower hamlets,SECONDARY FIRES,01-13,29,2013,01
Tower hamlets,SHUT-IN-LIFT RELEASES,01-13,38,2013,01
Tower hamlets,SPECIAL SERVICE ENTRY & EXIT,01-13,23,2013,01
Waltham forest,ACCIDENTAL FIRES IN RUBBISH,01-13,11,2013,01
Waltham forest,ACCIDENTAL OPEN LAND FIRES,01-13,1,2013,01
Waltham forest,ACCIDENTAL VEHICLE FIRES,01-13,3,2013,01
Waltham forest,ALL DELIBERATE FIRES,01-13,7,2013,01
Waltham forest,ALL FALSE ALARMS,01-13,116,2013,01
Waltham forest,ALL FIRES,01-13,40,2013,01
Waltham forest,ALL SPECIAL SERVICES,01-13,65,2013,01
Waltham forest,CARE HOME FIRES,01-13,1,2013,01
Waltham forest,DELIBERATE FIRES IN RUBBISH,01-13,3,2013,01
Waltham forest,DELIBERATE OPEN LAND FIRES,01-13,2,2013,01
Waltham forest,DELIBERATE VEHICLE FIRES,01-13,1,2013,01
Waltham forest,FALSE ALARMS AFAS DOM,01-13,51,2013,01
Waltham forest,FALSE ALARMS AFAS NONDOM,01-13,42,2013,01
Waltham forest,FALSE ALARMS GOOD INTENT,01-13,23,2013,01
Waltham forest,MALICIOUS FALSE ALARMS,01-13,0,2013,01
Waltham forest,NONDOMFIRES NONRRO,01-13,0,2013,01
Waltham forest,NONDOMFIRES RRO,01-13,3,2013,01
Waltham forest,PRIMARY FIRES,01-13,20,2013,01
Waltham forest,PRIMARY FIRES IN DWELLINGS,01-13,13,2013,01
Waltham forest,ROAD TRAFFIC COLLISIONS,01-13,5,2013,01
Waltham forest,RUBBISH FIRES,01-13,14,2013,01
Waltham forest,SECONDARY FIRES,01-13,20,2013,01
Waltham forest,SHUT-IN-LIFT RELEASES,01-13,4,2013,01
Waltham forest,SPECIAL SERVICE ENTRY & EXIT,01-13,19,2013,01
Wandsworth,ACCIDENTAL FIRES IN RUBBISH,01-13,8,2013,01
Wandsworth,ACCIDENTAL OPEN LAND FIRES,01-13,1,2013,01
Wandsworth,ACCIDENTAL VEHICLE FIRES,01-13,2,2013,01
Wandsworth,ALL DELIBERATE FIRES,01-13,5,2013,01
Wandsworth,ALL FALSE ALARMS,01-13,112,2013,01
Wandsworth,ALL FIRES,01-13,54,2013,01
Wandsworth,ALL SPECIAL SERVICES,01-13,62,2013,01
Wandsworth,CARE HOME FIRES,01-13,7,2013,01
Wandsworth,DELIBERATE FIRES IN RUBBISH,01-13,0,2013,01
Wandsworth,DELIBERATE OPEN LAND FIRES,01-13,2,2013,01
Wandsworth,DELIBERATE VEHICLE FIRES,01-13,2,2013,01
Wandsworth,FALSE ALARMS AFAS DOM,01-13,43,2013,01
Wandsworth,FALSE ALARMS AFAS NONDOM,01-13,43,2013,01
Wandsworth,FALSE ALARMS GOOD INTENT,01-13,26,2013,01
Wandsworth,MALICIOUS FALSE ALARMS,01-13,0,2013,01
Wandsworth,NONDOMFIRES NONRRO,01-13,0,2013,01
Wandsworth,NONDOMFIRES RRO,01-13,6,2013,01
Wandsworth,PRIMARY FIRES,01-13,42,2013,01
Wandsworth,PRIMARY FIRES IN DWELLINGS,01-13,32,2013,01
Wandsworth,ROAD TRAFFIC COLLISIONS,01-13,7,2013,01
Wandsworth,RUBBISH FIRES,01-13,8,2013,01
Wandsworth,SECONDARY FIRES,01-13,12,2013,01
Wandsworth,SHUT-IN-LIFT RELEASES,01-13,7,2013,01
Wandsworth,SPECIAL SERVICE ENTRY & EXIT,01-13,16,2013,01
Westminster,ACCIDENTAL FIRES IN RUBBISH,01-13,21,2013,01
Westminster,ACCIDENTAL OPEN LAND FIRES,01-13,2,2013,01
Westminster,ACCIDENTAL VEHICLE FIRES,01-13,0,2013,01
Westminster,ALL DELIBERATE FIRES,01-13,4,2013,01
Westminster,ALL FALSE ALARMS,01-13,411,2013,01
Westminster,ALL FIRES,01-13,77,2013,01
Westminster,ALL SPECIAL SERVICES,01-13,134,2013,01
Westminster,CARE HOME FIRES,01-13,1,2013,01
Westminster,DELIBERATE FIRES IN RUBBISH,01-13,2,2013,01
Westminster,DELIBERATE OPEN LAND FIRES,01-13,0,2013,01
Westminster,DELIBERATE VEHICLE FIRES,01-13,0,2013,01
Westminster,FALSE ALARMS AFAS DOM,01-13,96,2013,01
Westminster,FALSE ALARMS AFAS NONDOM,01-13,260,2013,01
Westminster,FALSE ALARMS GOOD INTENT,01-13,52,2013,01
Westminster,MALICIOUS FALSE ALARMS,01-13,3,2013,01
Westminster,NONDOMFIRES NONRRO,01-13,0,2013,01
Westminster,NONDOMFIRES RRO,01-13,19,2013,01
Westminster,PRIMARY FIRES,01-13,50,2013,01
Westminster,PRIMARY FIRES IN DWELLINGS,01-13,30,2013,01
Westminster,ROAD TRAFFIC COLLISIONS,01-13,7,2013,01
Westminster,RUBBISH FIRES,01-13,23,2013,01
Westminster,SECONDARY FIRES,01-13,27,2013,01
Westminster,SHUT-IN-LIFT RELEASES,01-13,39,2013,01
Westminster,SPECIAL SERVICE ENTRY & EXIT,01-13,20,2013,01
 not geo-coded,ACCIDENTAL FIRES IN RUBBISH,01-13,0,2013,02
 not geo-coded,ACCIDENTAL OPEN LAND FIRES,01-13,0,2013,02
 not geo-coded,ACCIDENTAL VEHICLE FIRES,01-13,0,2013,02
 not geo-coded,ALL DELIBERATE FIRES,01-13,0,2013,02
 not geo-coded,ALL FALSE ALARMS,01-13,0,2013,02
 not geo-coded,ALL FIRES,01-13,0,2013,02
 not geo-coded,ALL SPECIAL SERVICES,01-13,0,2013,02
 not geo-coded,CARE HOME FIRES,01-13,0,2013,02
 not geo-coded,DELIBERATE FIRES IN RUBBISH,01-13,0,2013,02
 not geo-coded,DELIBERATE OPEN LAND FIRES,01-13,0,2013,02
 not geo-coded,DELIBERATE VEHICLE FIRES,01-13,0,2013,02
 not geo-coded,FALSE ALARMS AFAS DOM,01-13,0,2013,02
 not geo-coded,FALSE ALARMS AFAS NONDOM,01-13,0,2013,02
 not geo-coded,FALSE ALARMS GOOD INTENT,01-13,0,2013,02
 not geo-coded,MALICIOUS FALSE ALARMS,01-13,0,2013,02
 not geo-coded,NONDOMFIRES NONRRO,01-13,0,2013,02
 not geo-coded,NONDOMFIRES RRO,01-13,0,2013,02
 not geo-coded,PRIMARY FIRES,01-13,0,2013,02
 not geo-coded,PRIMARY FIRES IN DWELLINGS,01-13,0,2013,02
