Month-Year,GMT,concentration,Measure,Location,Year,Month
Aug-09,12:00,,Nitric Oxide,Roadside,2009,08
Aug-09,13:00,,Nitric Oxide,Roadside,2009,08
Aug-09,14:00,,Nitric Oxide,Roadside,2009,08
Aug-09,15:00,,Nitric Oxide,Roadside,2009,08
Aug-09,16:00,,Nitric Oxide,Roadside,2009,08
Aug-09,17:00,,Nitric Oxide,Roadside,2009,08
Aug-09,18:00,,Nitric Oxide,Roadside,2009,08
Aug-09,19:00,,Nitric Oxide,Roadside,2009,08
Aug-09,20:00,,Nitric Oxide,Roadside,2009,08
Aug-09,21:00,,Nitric Oxide,Roadside,2009,08
Aug-09,22:00,,Nitric Oxide,Roadside,2009,08
Aug-09,23:00,,Nitric Oxide,Roadside,2009,08
Sep-09,00:00,,Nitric Oxide,Roadside,2009,09
Sep-09,01:00,,Nitric Oxide,Roadside,2009,09
Sep-09,02:00,,Nitric Oxide,Roadside,2009,09
Sep-09,03:00,,Nitric Oxide,Roadside,2009,09
Sep-09,04:00,,Nitric Oxide,Roadside,2009,09
Sep-09,05:00,,Nitric Oxide,Roadside,2009,09
Sep-09,06:00,,Nitric Oxide,Roadside,2009,09
Sep-09,07:00,,Nitric Oxide,Roadside,2009,09
Sep-09,08:00,,Nitric Oxide,Roadside,2009,09
Sep-09,09:00,,Nitric Oxide,Roadside,2009,09
Sep-09,10:00,,Nitric Oxide,Roadside,2009,09
Sep-09,11:00,,Nitric Oxide,Roadside,2009,09
Sep-09,12:00,,Nitric Oxide,Roadside,2009,09
Sep-09,13:00,,Nitric Oxide,Roadside,2009,09
Sep-09,14:00,,Nitric Oxide,Roadside,2009,09
Sep-09,15:00,,Nitric Oxide,Roadside,2009,09
Sep-09,16:00,,Nitric Oxide,Roadside,2009,09
Sep-09,17:00,,Nitric Oxide,Roadside,2009,09
Sep-09,18:00,,Nitric Oxide,Roadside,2009,09
Sep-09,19:00,,Nitric Oxide,Roadside,2009,09
Sep-09,20:00,,Nitric Oxide,Roadside,2009,09
Sep-09,21:00,,Nitric Oxide,Roadside,2009,09
Sep-09,22:00,,Nitric Oxide,Roadside,2009,09
Sep-09,23:00,,Nitric Oxide,Roadside,2009,09
Oct-09,00:00,,Nitric Oxide,Roadside,2009,10
Oct-09,01:00,,Nitric Oxide,Roadside,2009,10
Oct-09,02:00,,Nitric Oxide,Roadside,2009,10
Oct-09,03:00,,Nitric Oxide,Roadside,2009,10
Oct-09,04:00,,Nitric Oxide,Roadside,2009,10
Oct-09,05:00,,Nitric Oxide,Roadside,2009,10
Oct-09,06:00,,Nitric Oxide,Roadside,2009,10
Oct-09,07:00,,Nitric Oxide,Roadside,2009,10
Oct-09,08:00,,Nitric Oxide,Roadside,2009,10
Oct-09,09:00,,Nitric Oxide,Roadside,2009,10
Oct-09,10:00,,Nitric Oxide,Roadside,2009,10
Oct-09,11:00,,Nitric Oxide,Roadside,2009,10
Oct-09,12:00,,Nitric Oxide,Roadside,2009,10
Oct-09,13:00,,Nitric Oxide,Roadside,2009,10
Oct-09,14:00,,Nitric Oxide,Roadside,2009,10
Oct-09,15:00,,Nitric Oxide,Roadside,2009,10
Oct-09,16:00,,Nitric Oxide,Roadside,2009,10
Oct-09,17:00,,Nitric Oxide,Roadside,2009,10
Oct-09,18:00,,Nitric Oxide,Roadside,2009,10
Oct-09,19:00,,Nitric Oxide,Roadside,2009,10
Oct-09,20:00,,Nitric Oxide,Roadside,2009,10
Oct-09,21:00,,Nitric Oxide,Roadside,2009,10
Oct-09,22:00,,Nitric Oxide,Roadside,2009,10
Oct-09,23:00,,Nitric Oxide,Roadside,2009,10
Nov-09,00:00,,Nitric Oxide,Roadside,2009,11
Nov-09,01:00,,Nitric Oxide,Roadside,2009,11
Nov-09,02:00,,Nitric Oxide,Roadside,2009,11
Nov-09,03:00,,Nitric Oxide,Roadside,2009,11
Nov-09,04:00,,Nitric Oxide,Roadside,2009,11
Nov-09,05:00,,Nitric Oxide,Roadside,2009,11
Nov-09,06:00,,Nitric Oxide,Roadside,2009,11
Nov-09,07:00,,Nitric Oxide,Roadside,2009,11
Nov-09,08:00,,Nitric Oxide,Roadside,2009,11
Nov-09,09:00,,Nitric Oxide,Roadside,2009,11
Nov-09,10:00,,Nitric Oxide,Roadside,2009,11
Nov-09,11:00,,Nitric Oxide,Roadside,2009,11
Nov-09,12:00,,Nitric Oxide,Roadside,2009,11
Nov-09,13:00,,Nitric Oxide,Roadside,2009,11
Nov-09,14:00,,Nitric Oxide,Roadside,2009,11
Nov-09,15:00,,Nitric Oxide,Roadside,2009,11
Nov-09,16:00,,Nitric Oxide,Roadside,2009,11
Nov-09,17:00,,Nitric Oxide,Roadside,2009,11
Nov-09,18:00,,Nitric Oxide,Roadside,2009,11
Nov-09,19:00,,Nitric Oxide,Roadside,2009,11
Nov-09,20:00,,Nitric Oxide,Roadside,2009,11
Nov-09,21:00,,Nitric Oxide,Roadside,2009,11
Nov-09,22:00,,Nitric Oxide,Roadside,2009,11
Nov-09,23:00,,Nitric Oxide,Roadside,2009,11
Dec-09,00:00,,Nitric Oxide,Roadside,2009,12
Dec-09,01:00,,Nitric Oxide,Roadside,2009,12
Dec-09,02:00,,Nitric Oxide,Roadside,2009,12
Dec-09,03:00,,Nitric Oxide,Roadside,2009,12
Dec-09,04:00,,Nitric Oxide,Roadside,2009,12
Dec-09,05:00,,Nitric Oxide,Roadside,2009,12
Dec-09,06:00,,Nitric Oxide,Roadside,2009,12
Dec-09,07:00,,Nitric Oxide,Roadside,2009,12
Dec-09,08:00,,Nitric Oxide,Roadside,2009,12
Dec-09,09:00,,Nitric Oxide,Roadside,2009,12
Dec-09,10:00,,Nitric Oxide,Roadside,2009,12
Dec-09,11:00,,Nitric Oxide,Roadside,2009,12
Dec-09,12:00,,Nitric Oxide,Roadside,2009,12
Dec-09,13:00,,Nitric Oxide,Roadside,2009,12
Dec-09,14:00,,Nitric Oxide,Roadside,2009,12
Dec-09,15:00,,Nitric Oxide,Roadside,2009,12
Dec-09,16:00,,Nitric Oxide,Roadside,2009,12
Dec-09,17:00,,Nitric Oxide,Roadside,2009,12
Dec-09,18:00,,Nitric Oxide,Roadside,2009,12
Dec-09,19:00,,Nitric Oxide,Roadside,2009,12
Dec-09,20:00,,Nitric Oxide,Roadside,2009,12
Dec-09,21:00,,Nitric Oxide,Roadside,2009,12
Dec-09,22:00,,Nitric Oxide,Roadside,2009,12
Dec-09,23:00,,Nitric Oxide,Roadside,2009,12
Jan-10,00:00,63.9,Nitric Oxide,Roadside,2010,01
Jan-10,01:00,51.7,Nitric Oxide,Roadside,2010,01
Jan-10,02:00,44.0,Nitric Oxide,Roadside,2010,01
Jan-10,03:00,42.1,Nitric Oxide,Roadside,2010,01
Jan-10,04:00,47.5,Nitric Oxide,Roadside,2010,01
Jan-10,05:00,68.2,Nitric Oxide,Roadside,2010,01
Jan-10,06:00,108.1,Nitric Oxide,Roadside,2010,01
Jan-10,07:00,140.2,Nitric Oxide,Roadside,2010,01
Jan-10,08:00,146.6,Nitric Oxide,Roadside,2010,01
Jan-10,09:00,142.5,Nitric Oxide,Roadside,2010,01
Jan-10,10:00,133.4,Nitric Oxide,Roadside,2010,01
Jan-10,11:00,124.7,Nitric Oxide,Roadside,2010,01
Jan-10,12:00,118.3,Nitric Oxide,Roadside,2010,01
Jan-10,13:00,114.7,Nitric Oxide,Roadside,2010,01
Jan-10,14:00,114.7,Nitric Oxide,Roadside,2010,01
Jan-10,15:00,119.9,Nitric Oxide,Roadside,2010,01
Jan-10,16:00,124.5,Nitric Oxide,Roadside,2010,01
Jan-10,17:00,126.4,Nitric Oxide,Roadside,2010,01
Jan-10,18:00,122.9,Nitric Oxide,Roadside,2010,01
Jan-10,19:00,113.5,Nitric Oxide,Roadside,2010,01
Jan-10,20:00,97.5,Nitric Oxide,Roadside,2010,01
Jan-10,21:00,88.6,Nitric Oxide,Roadside,2010,01
Jan-10,22:00,83.9,Nitric Oxide,Roadside,2010,01
Jan-10,23:00,74.3,Nitric Oxide,Roadside,2010,01
Feb-10,00:00,54.8,Nitric Oxide,Roadside,2010,02
Feb-10,01:00,44.7,Nitric Oxide,Roadside,2010,02
Feb-10,02:00,36.7,Nitric Oxide,Roadside,2010,02
Feb-10,03:00,33.3,Nitric Oxide,Roadside,2010,02
Feb-10,04:00,34.7,Nitric Oxide,Roadside,2010,02
Feb-10,05:00,50.5,Nitric Oxide,Roadside,2010,02
Feb-10,06:00,89.0,Nitric Oxide,Roadside,2010,02
Feb-10,07:00,119.2,Nitric Oxide,Roadside,2010,02
Feb-10,08:00,126.2,Nitric Oxide,Roadside,2010,02
Feb-10,09:00,120.1,Nitric Oxide,Roadside,2010,02
Feb-10,10:00,108.0,Nitric Oxide,Roadside,2010,02
Feb-10,11:00,95.6,Nitric Oxide,Roadside,2010,02
Feb-10,12:00,89.3,Nitric Oxide,Roadside,2010,02
Feb-10,13:00,87.6,Nitric Oxide,Roadside,2010,02
Feb-10,14:00,84.8,Nitric Oxide,Roadside,2010,02
Feb-10,15:00,85.0,Nitric Oxide,Roadside,2010,02
Feb-10,16:00,83.4,Nitric Oxide,Roadside,2010,02
Feb-10,17:00,87.9,Nitric Oxide,Roadside,2010,02
Feb-10,18:00,91.5,Nitric Oxide,Roadside,2010,02
Feb-10,19:00,87.4,Nitric Oxide,Roadside,2010,02
Feb-10,20:00,76.1,Nitric Oxide,Roadside,2010,02
Feb-10,21:00,72.2,Nitric Oxide,Roadside,2010,02
Feb-10,22:00,69.4,Nitric Oxide,Roadside,2010,02
Feb-10,23:00,63.4,Nitric Oxide,Roadside,2010,02
Mar-10,00:00,48.4,Nitric Oxide,Roadside,2010,03
Mar-10,01:00,39.9,Nitric Oxide,Roadside,2010,03
Mar-10,02:00,34.0,Nitric Oxide,Roadside,2010,03
Mar-10,03:00,33.7,Nitric Oxide,Roadside,2010,03
Mar-10,04:00,40.8,Nitric Oxide,Roadside,2010,03
Mar-10,05:00,65.3,Nitric Oxide,Roadside,2010,03
Mar-10,06:00,115.0,Nitric Oxide,Roadside,2010,03
Mar-10,07:00,144.5,Nitric Oxide,Roadside,2010,03
Mar-10,08:00,134.2,Nitric Oxide,Roadside,2010,03
Mar-10,09:00,112.5,Nitric Oxide,Roadside,2010,03
Mar-10,10:00,91.2,Nitric Oxide,Roadside,2010,03
Mar-10,11:00,82.2,Nitric Oxide,Roadside,2010,03
Mar-10,12:00,78.4,Nitric Oxide,Roadside,2010,03
Mar-10,13:00,74.9,Nitric Oxide,Roadside,2010,03
Mar-10,14:00,72.5,Nitric Oxide,Roadside,2010,03
Mar-10,15:00,72.0,Nitric Oxide,Roadside,2010,03
Mar-10,16:00,69.8,Nitric Oxide,Roadside,2010,03
Mar-10,17:00,70.4,Nitric Oxide,Roadside,2010,03
Mar-10,18:00,72.3,Nitric Oxide,Roadside,2010,03
Mar-10,19:00,67.1,Nitric Oxide,Roadside,2010,03
Mar-10,20:00,56.5,Nitric Oxide,Roadside,2010,03
Mar-10,21:00,54.3,Nitric Oxide,Roadside,2010,03
Mar-10,22:00,55.3,Nitric Oxide,Roadside,2010,03
Mar-10,23:00,51.8,Nitric Oxide,Roadside,2010,03
Apr-10,00:00,37.2,Nitric Oxide,Roadside,2010,04
Apr-10,01:00,37.1,Nitric Oxide,Roadside,2010,04
Apr-10,02:00,35.2,Nitric Oxide,Roadside,2010,04
Apr-10,03:00,42.9,Nitric Oxide,Roadside,2010,04
Apr-10,04:00,62.4,Nitric Oxide,Roadside,2010,04
Apr-10,05:00,107.2,Nitric Oxide,Roadside,2010,04
Apr-10,06:00,128.9,Nitric Oxide,Roadside,2010,04
Apr-10,07:00,110.8,Nitric Oxide,Roadside,2010,04
Apr-10,08:00,95.7,Nitric Oxide,Roadside,2010,04
Apr-10,09:00,83.2,Nitric Oxide,Roadside,2010,04
Apr-10,10:00,72.3,Nitric Oxide,Roadside,2010,04
Apr-10,11:00,65.4,Nitric Oxide,Roadside,2010,04
Apr-10,12:00,63.1,Nitric Oxide,Roadside,2010,04
Apr-10,13:00,62.0,Nitric Oxide,Roadside,2010,04
Apr-10,14:00,61.2,Nitric Oxide,Roadside,2010,04
Apr-10,15:00,59.3,Nitric Oxide,Roadside,2010,04
Apr-10,16:00,57.8,Nitric Oxide,Roadside,2010,04
Apr-10,17:00,58.3,Nitric Oxide,Roadside,2010,04
Apr-10,18:00,54.0,Nitric Oxide,Roadside,2010,04
Apr-10,19:00,48.0,Nitric Oxide,Roadside,2010,04
Apr-10,20:00,49.6,Nitric Oxide,Roadside,2010,04
Apr-10,21:00,50.4,Nitric Oxide,Roadside,2010,04
Apr-10,22:00,47.3,Nitric Oxide,Roadside,2010,04
Apr-10,23:00,44.4,Nitric Oxide,Roadside,2010,04
May-10,00:00,38.2,Nitric Oxide,Roadside,2010,05
May-10,01:00,36.7,Nitric Oxide,Roadside,2010,05
May-10,02:00,33.4,Nitric Oxide,Roadside,2010,05
May-10,03:00,39.0,Nitric Oxide,Roadside,2010,05
May-10,04:00,59.7,Nitric Oxide,Roadside,2010,05
May-10,05:00,93.0,Nitric Oxide,Roadside,2010,05
May-10,06:00,105.4,Nitric Oxide,Roadside,2010,05
May-10,07:00,96.0,Nitric Oxide,Roadside,2010,05
May-10,08:00,88.7,Nitric Oxide,Roadside,2010,05
May-10,09:00,78.8,Nitric Oxide,Roadside,2010,05
May-10,10:00,70.9,Nitric Oxide,Roadside,2010,05
May-10,11:00,68.4,Nitric Oxide,Roadside,2010,05
May-10,12:00,66.2,Nitric Oxide,Roadside,2010,05
May-10,13:00,64.0,Nitric Oxide,Roadside,2010,05
May-10,14:00,63.4,Nitric Oxide,Roadside,2010,05
May-10,15:00,59.9,Nitric Oxide,Roadside,2010,05
May-10,16:00,58.0,Nitric Oxide,Roadside,2010,05
May-10,17:00,58.6,Nitric Oxide,Roadside,2010,05
May-10,18:00,52.7,Nitric Oxide,Roadside,2010,05
May-10,19:00,44.9,Nitric Oxide,Roadside,2010,05
May-10,20:00,44.3,Nitric Oxide,Roadside,2010,05
May-10,21:00,48.3,Nitric Oxide,Roadside,2010,05
May-10,22:00,47.4,Nitric Oxide,Roadside,2010,05
May-10,23:00,44.8,Nitric Oxide,Roadside,2010,05
Jun-10,00:00,28.1,Nitric Oxide,Roadside,2010,06
Jun-10,01:00,26.4,Nitric Oxide,Roadside,2010,06
Jun-10,02:00,23.2,Nitric Oxide,Roadside,2010,06
Jun-10,03:00,27.4,Nitric Oxide,Roadside,2010,06
Jun-10,04:00,46.0,Nitric Oxide,Roadside,2010,06
Jun-10,05:00,77.8,Nitric Oxide,Roadside,2010,06
Jun-10,06:00,99.8,Nitric Oxide,Roadside,2010,06
Jun-10,07:00,96.5,Nitric Oxide,Roadside,2010,06
Jun-10,08:00,90.3,Nitric Oxide,Roadside,2010,06
Jun-10,09:00,80.6,Nitric Oxide,Roadside,2010,06
Jun-10,10:00,74.2,Nitric Oxide,Roadside,2010,06
Jun-10,11:00,70.6,Nitric Oxide,Roadside,2010,06
Jun-10,12:00,67.4,Nitric Oxide,Roadside,2010,06
Jun-10,13:00,62.3,Nitric Oxide,Roadside,2010,06
Jun-10,14:00,60.1,Nitric Oxide,Roadside,2010,06
Jun-10,15:00,56.2,Nitric Oxide,Roadside,2010,06
Jun-10,16:00,54.3,Nitric Oxide,Roadside,2010,06
Jun-10,17:00,52.0,Nitric Oxide,Roadside,2010,06
Jun-10,18:00,47.3,Nitric Oxide,Roadside,2010,06
Jun-10,19:00,39.4,Nitric Oxide,Roadside,2010,06
Jun-10,20:00,36.6,Nitric Oxide,Roadside,2010,06
Jun-10,21:00,37.8,Nitric Oxide,Roadside,2010,06
Jun-10,22:00,37.0,Nitric Oxide,Roadside,2010,06
Jun-10,23:00,34.0,Nitric Oxide,Roadside,2010,06
Jul-10,00:00,27.5,Nitric Oxide,Roadside,2010,07
Jul-10,01:00,23.1,Nitric Oxide,Roadside,2010,07
Jul-10,02:00,22.4,Nitric Oxide,Roadside,2010,07
Jul-10,03:00,26.2,Nitric Oxide,Roadside,2010,07
Jul-10,04:00,42.5,Nitric Oxide,Roadside,2010,07
Jul-10,05:00,75.9,Nitric Oxide,Roadside,2010,07
Jul-10,06:00,95.6,Nitric Oxide,Roadside,2010,07
Jul-10,07:00,93.6,Nitric Oxide,Roadside,2010,07
Jul-10,08:00,90.5,Nitric Oxide,Roadside,2010,07
Jul-10,09:00,87.1,Nitric Oxide,Roadside,2010,07
Jul-10,10:00,80.9,Nitric Oxide,Roadside,2010,07
Jul-10,11:00,77.6,Nitric Oxide,Roadside,2010,07
Jul-10,12:00,71.9,Nitric Oxide,Roadside,2010,07
Jul-10,13:00,69.6,Nitric Oxide,Roadside,2010,07
Jul-10,14:00,67.5,Nitric Oxide,Roadside,2010,07
Jul-10,15:00,63.7,Nitric Oxide,Roadside,2010,07
Jul-10,16:00,61.5,Nitric Oxide,Roadside,2010,07
Jul-10,17:00,59.4,Nitric Oxide,Roadside,2010,07
Jul-10,18:00,54.7,Nitric Oxide,Roadside,2010,07
Jul-10,19:00,47.5,Nitric Oxide,Roadside,2010,07
Jul-10,20:00,44.1,Nitric Oxide,Roadside,2010,07
Jul-10,21:00,44.6,Nitric Oxide,Roadside,2010,07
Jul-10,22:00,43.4,Nitric Oxide,Roadside,2010,07
Jul-10,23:00,38.3,Nitric Oxide,Roadside,2010,07
Aug-10,00:00,30.0,Nitric Oxide,Roadside,2010,08
Aug-10,01:00,25.7,Nitric Oxide,Roadside,2010,08
Aug-10,02:00,23.0,Nitric Oxide,Roadside,2010,08
Aug-10,03:00,26.6,Nitric Oxide,Roadside,2010,08
Aug-10,04:00,43.6,Nitric Oxide,Roadside,2010,08
Aug-10,05:00,80.5,Nitric Oxide,Roadside,2010,08
Aug-10,06:00,101.0,Nitric Oxide,Roadside,2010,08
Aug-10,07:00,92.8,Nitric Oxide,Roadside,2010,08
Aug-10,08:00,86.9,Nitric Oxide,Roadside,2010,08
Aug-10,09:00,80.8,Nitric Oxide,Roadside,2010,08
Aug-10,10:00,76.5,Nitric Oxide,Roadside,2010,08
Aug-10,11:00,74.4,Nitric Oxide,Roadside,2010,08
Aug-10,12:00,72.2,Nitric Oxide,Roadside,2010,08
Aug-10,13:00,70.5,Nitric Oxide,Roadside,2010,08
Aug-10,14:00,71.4,Nitric Oxide,Roadside,2010,08
Aug-10,15:00,68.6,Nitric Oxide,Roadside,2010,08
Aug-10,16:00,65.3,Nitric Oxide,Roadside,2010,08
Aug-10,17:00,65.1,Nitric Oxide,Roadside,2010,08
Aug-10,18:00,59.3,Nitric Oxide,Roadside,2010,08
Aug-10,19:00,52.8,Nitric Oxide,Roadside,2010,08
Aug-10,20:00,52.6,Nitric Oxide,Roadside,2010,08
Aug-10,21:00,50.1,Nitric Oxide,Roadside,2010,08
Aug-10,22:00,45.9,Nitric Oxide,Roadside,2010,08
Aug-10,23:00,39.0,Nitric Oxide,Roadside,2010,08
Sep-10,00:00,43.3,Nitric Oxide,Roadside,2010,09
Sep-10,01:00,38.0,Nitric Oxide,Roadside,2010,09
Sep-10,02:00,34.3,Nitric Oxide,Roadside,2010,09
Sep-10,03:00,38.2,Nitric Oxide,Roadside,2010,09
Sep-10,04:00,60.0,Nitric Oxide,Roadside,2010,09
Sep-10,05:00,110.4,Nitric Oxide,Roadside,2010,09
Sep-10,06:00,151.5,Nitric Oxide,Roadside,2010,09
Sep-10,07:00,142.4,Nitric Oxide,Roadside,2010,09
Sep-10,08:00,120.5,Nitric Oxide,Roadside,2010,09
Sep-10,09:00,101.2,Nitric Oxide,Roadside,2010,09
Sep-10,10:00,89.0,Nitric Oxide,Roadside,2010,09
Sep-10,11:00,84.3,Nitric Oxide,Roadside,2010,09
Sep-10,12:00,81.0,Nitric Oxide,Roadside,2010,09
Sep-10,13:00,78.4,Nitric Oxide,Roadside,2010,09
Sep-10,14:00,79.8,Nitric Oxide,Roadside,2010,09
Sep-10,15:00,77.3,Nitric Oxide,Roadside,2010,09
Sep-10,16:00,76.4,Nitric Oxide,Roadside,2010,09
Sep-10,17:00,76.6,Nitric Oxide,Roadside,2010,09
Sep-10,18:00,75.8,Nitric Oxide,Roadside,2010,09
Sep-10,19:00,69.8,Nitric Oxide,Roadside,2010,09
Sep-10,20:00,67.0,Nitric Oxide,Roadside,2010,09
Sep-10,21:00,64.7,Nitric Oxide,Roadside,2010,09
Sep-10,22:00,61.4,Nitric Oxide,Roadside,2010,09
Sep-10,23:00,54.1,Nitric Oxide,Roadside,2010,09
Oct-10,00:00,46.7,Nitric Oxide,Roadside,2010,10
Oct-10,01:00,37.3,Nitric Oxide,Roadside,2010,10
Oct-10,02:00,34.4,Nitric Oxide,Roadside,2010,10
Oct-10,03:00,35.1,Nitric Oxide,Roadside,2010,10
Oct-10,04:00,50.5,Nitric Oxide,Roadside,2010,10
Oct-10,05:00,91.8,Nitric Oxide,Roadside,2010,10
Oct-10,06:00,127.2,Nitric Oxide,Roadside,2010,10
Oct-10,07:00,133.8,Nitric Oxide,Roadside,2010,10
Oct-10,08:00,126.5,Nitric Oxide,Roadside,2010,10
Oct-10,09:00,115.3,Nitric Oxide,Roadside,2010,10
Oct-10,10:00,100.3,Nitric Oxide,Roadside,2010,10
Oct-10,11:00,92.6,Nitric Oxide,Roadside,2010,10
Oct-10,12:00,88.1,Nitric Oxide,Roadside,2010,10
Oct-10,13:00,84.6,Nitric Oxide,Roadside,2010,10
Oct-10,14:00,85.5,Nitric Oxide,Roadside,2010,10
Oct-10,15:00,83.6,Nitric Oxide,Roadside,2010,10
Oct-10,16:00,88.4,Nitric Oxide,Roadside,2010,10
Oct-10,17:00,93.1,Nitric Oxide,Roadside,2010,10
Oct-10,18:00,92.1,Nitric Oxide,Roadside,2010,10
Oct-10,19:00,82.4,Nitric Oxide,Roadside,2010,10
Oct-10,20:00,75.2,Nitric Oxide,Roadside,2010,10
Oct-10,21:00,75.0,Nitric Oxide,Roadside,2010,10
Oct-10,22:00,69.6,Nitric Oxide,Roadside,2010,10
Oct-10,23:00,60.0,Nitric Oxide,Roadside,2010,10
Nov-10,00:00,90.1,Nitric Oxide,Roadside,2010,11
Nov-10,01:00,76.2,Nitric Oxide,Roadside,2010,11
Nov-10,02:00,63.4,Nitric Oxide,Roadside,2010,11
Nov-10,03:00,57.7,Nitric Oxide,Roadside,2010,11
Nov-10,04:00,59.8,Nitric Oxide,Roadside,2010,11
Nov-10,05:00,77.6,Nitric Oxide,Roadside,2010,11
Nov-10,06:00,116.6,Nitric Oxide,Roadside,2010,11
Nov-10,07:00,152.0,Nitric Oxide,Roadside,2010,11
Nov-10,08:00,159.9,Nitric Oxide,Roadside,2010,11
Nov-10,09:00,158.0,Nitric Oxide,Roadside,2010,11
Nov-10,10:00,148.8,Nitric Oxide,Roadside,2010,11
Nov-10,11:00,135.1,Nitric Oxide,Roadside,2010,11
Nov-10,12:00,126.4,Nitric Oxide,Roadside,2010,11
Nov-10,13:00,118.0,Nitric Oxide,Roadside,2010,11
Nov-10,14:00,116.5,Nitric Oxide,Roadside,2010,11
Nov-10,15:00,122.7,Nitric Oxide,Roadside,2010,11
Nov-10,16:00,137.2,Nitric Oxide,Roadside,2010,11
Nov-10,17:00,141.9,Nitric Oxide,Roadside,2010,11
Nov-10,18:00,140.8,Nitric Oxide,Roadside,2010,11
Nov-10,19:00,138.1,Nitric Oxide,Roadside,2010,11
Nov-10,20:00,127.5,Nitric Oxide,Roadside,2010,11
Nov-10,21:00,119.1,Nitric Oxide,Roadside,2010,11
Nov-10,22:00,113.0,Nitric Oxide,Roadside,2010,11
Nov-10,23:00,101.2,Nitric Oxide,Roadside,2010,11
Dec-10,00:00,71.9,Nitric Oxide,Roadside,2010,12
Dec-10,01:00,59.7,Nitric Oxide,Roadside,2010,12
Dec-10,02:00,48.6,Nitric Oxide,Roadside,2010,12
Dec-10,03:00,45.3,Nitric Oxide,Roadside,2010,12
Dec-10,04:00,48.3,Nitric Oxide,Roadside,2010,12
Dec-10,05:00,67.2,Nitric Oxide,Roadside,2010,12
Dec-10,06:00,100.0,Nitric Oxide,Roadside,2010,12
Dec-10,07:00,135.2,Nitric Oxide,Roadside,2010,12
Dec-10,08:00,155.9,Nitric Oxide,Roadside,2010,12
Dec-10,09:00,160.7,Nitric Oxide,Roadside,2010,12
Dec-10,10:00,158.4,Nitric Oxide,Roadside,2010,12
Dec-10,11:00,152.0,Nitric Oxide,Roadside,2010,12
Dec-10,12:00,144.9,Nitric Oxide,Roadside,2010,12
Dec-10,13:00,140.8,Nitric Oxide,Roadside,2010,12
Dec-10,14:00,137.2,Nitric Oxide,Roadside,2010,12
Dec-10,15:00,135.7,Nitric Oxide,Roadside,2010,12
Dec-10,16:00,136.0,Nitric Oxide,Roadside,2010,12
Dec-10,17:00,135.2,Nitric Oxide,Roadside,2010,12
Dec-10,18:00,133.9,Nitric Oxide,Roadside,2010,12
Dec-10,19:00,126.3,Nitric Oxide,Roadside,2010,12
Dec-10,20:00,108.7,Nitric Oxide,Roadside,2010,12
Dec-10,21:00,95.0,Nitric Oxide,Roadside,2010,12
Dec-10,22:00,90.4,Nitric Oxide,Roadside,2010,12
Dec-10,23:00,80.9,Nitric Oxide,Roadside,2010,12
Jan-11,00:00,54.5,Nitric Oxide,Roadside,2011,01
Jan-11,01:00,41.6,Nitric Oxide,Roadside,2011,01
Jan-11,02:00,29.6,Nitric Oxide,Roadside,2011,01
Jan-11,03:00,25.2,Nitric Oxide,Roadside,2011,01
Jan-11,04:00,27.6,Nitric Oxide,Roadside,2011,01
Jan-11,05:00,43.3,Nitric Oxide,Roadside,2011,01
Jan-11,06:00,78.9,Nitric Oxide,Roadside,2011,01
Jan-11,07:00,111.8,Nitric Oxide,Roadside,2011,01
Jan-11,08:00,120.3,Nitric Oxide,Roadside,2011,01
Jan-11,09:00,116.2,Nitric Oxide,Roadside,2011,01
Jan-11,10:00,104.2,Nitric Oxide,Roadside,2011,01
Jan-11,11:00,96.7,Nitric Oxide,Roadside,2011,01
Jan-11,12:00,96.2,Nitric Oxide,Roadside,2011,01
Jan-11,13:00,94.1,Nitric Oxide,Roadside,2011,01
Jan-11,14:00,88.7,Nitric Oxide,Roadside,2011,01
Jan-11,15:00,88.3,Nitric Oxide,Roadside,2011,01
Jan-11,16:00,94.0,Nitric Oxide,Roadside,2011,01
Jan-11,17:00,100.8,Nitric Oxide,Roadside,2011,01
Jan-11,18:00,100.2,Nitric Oxide,Roadside,2011,01
Jan-11,19:00,90.6,Nitric Oxide,Roadside,2011,01
Jan-11,20:00,78.4,Nitric Oxide,Roadside,2011,01
Jan-11,21:00,69.3,Nitric Oxide,Roadside,2011,01
Jan-11,22:00,65.1,Nitric Oxide,Roadside,2011,01
Jan-11,23:00,59.8,Nitric Oxide,Roadside,2011,01
Feb-11,00:00,43.3,Nitric Oxide,Roadside,2011,02
Feb-11,01:00,34.3,Nitric Oxide,Roadside,2011,02
Feb-11,02:00,23.8,Nitric Oxide,Roadside,2011,02
Feb-11,03:00,23.7,Nitric Oxide,Roadside,2011,02
Feb-11,04:00,27.9,Nitric Oxide,Roadside,2011,02
Feb-11,05:00,46.8,Nitric Oxide,Roadside,2011,02
Feb-11,06:00,94.3,Nitric Oxide,Roadside,2011,02
Feb-11,07:00,134.3,Nitric Oxide,Roadside,2011,02
Feb-11,08:00,135.6,Nitric Oxide,Roadside,2011,02
Feb-11,09:00,126.2,Nitric Oxide,Roadside,2011,02
Feb-11,10:00,116.1,Nitric Oxide,Roadside,2011,02
Feb-11,11:00,104.1,Nitric Oxide,Roadside,2011,02
Feb-11,12:00,100.1,Nitric Oxide,Roadside,2011,02
Feb-11,13:00,97.9,Nitric Oxide,Roadside,2011,02
