,New code,Area name,Year,Population,Population density,Percent born abroad,Births,Deaths,Std Mortality Rate,Employment Rate,Unemployment Rate,Youth Unemployment Rate,NEET,NEET Rate,DWP Working age client group,DWP Working age client group rates,Employment and Support Allowance Claims,Female JSA Claims,Housing Benefit Claims,Housing Benefit Claims Rate,Incapacity Benefit Claims,Income Support Claims,Income Support Claims Rate,Male JSA Claims,Total JSA Claims,Inner/Outer London,% of economically active with NVQ4+ - working age,% of economically active with NVQ3 only - working age,% of economically active with Trade Apprenticeships - working age,% of economically active with NVQ2 only - working age,% of economically active with NVQ1 only - working age,% of economically active with other qualifications - working age,% of economically active with no qualifications - working age,Gross Annual Pay - Full Time - Total (£),Gross Annual Pay - Full Time - Male (£),Gross Annual Pay - Full Time - Female (£),Median Modelled Household income (£),Mean Modelled Household income (£),Number of active businesses,Two-year business survival rates,Number Employed - Total,Number Employed - Male,Number Employed - Female,Jobs Density,Crime Rates per thousand population,Fires per thousand population,Ambulance incidents per hundred population,Total Carbon Emissions,Household Waste Recycling Rate,Number of Licensed Vehicles,Traffic Flows,% of adults who cycle at least once per month,Road Casualties (Killed or Seriously Injured),Average Public Transport Accessibility Score,% children living in out-of-work households,% of Children in Poverty,Household Estimates,Median House Price (£),Number of properties sold,Tenure: Owned Outright (%),Tenure: Buying with mortgage (%),Tenure: Rented from Local Authority or Housing Association (%),Tenure: Rented from Private landlord (%)
380,E09000018,Hounslow,2010,249236.0,,40.7,4433,1422,103,71.5,7.9,,290,4.6,21380.0,12.4,1990,1800,20513.0,10.63141692,7170,8240,4.783300245,3150,4960,Outer,38.5,8.9,1.4,10.8,8,21.8,10.5,31307,35506,27442,,,10320.0,75.97173145,,,,0.86,95.71249739,3.8236851819999997,12.33248808,1525.975303,35.0,106250.0,1491.0,16.0,97.0,,,25.7,,249950.0,2444.0,21,28,24,27
381,E09000019,Islington,2010,200129.0,,28.8,2952,1039,110,66.5,7,,390,6.2,27280.0,18.2,2180,2450,31446.0,19.17333805,10150,12550,8.380578427,4610,7060,Inner,69.4,6.6,!,4.9,4.8,10.7,3.5,34551,36654,32946,,,14095.0,71.96531792,,,,1.34,140.2895133,3.3878148589999997,14.71600817,1164.29656,30.0,44503.0,416.0,19.0,81.0,,,41.4,,385000.0,2803.0,14,22,38,26
382,E09000020,Kensington and Chelsea,2010,160463.0,,46.5,2221,820,59,63.5,5.1,,150,5.3,13050.0,11.2,1080,1220,17667.0,13.25654686,5280,5770,4.960880406,2050,3280,Inner,64.4,9.6,0.8,6.7,3.2,13.4,1.8,30196,32310,29043,,,12365.0,69.44444444,,,,1.1,131.9992771,2.499018465,12.39725046,1411.547465,32.0,51124.0,525.0,20.0,80.0,,,26.0,,750000.0,2416.0,26,15,33,26
383,E09000021,Kingston upon Thames,2010,158648.0,,30.6,2312,1008,84,70.3,9.4,,140,3.1,8650.0,8.0,900,650,8708.0,6.944234005,2870,3020,2.7784422319999997,1270,1920,Outer,59.7,11.8,1.8,8.9,6.2,6.2,5.5,28240,29051,26751,,,7725.0,72.31638418,,,,0.72,70.28137764,2.653673541,11.25069336,824.9759554999999,47.0,73047.0,978.0,16.0,46.0,,,14.9,,300500.0,2329.0,32,32,11,25
384,E09000022,Lambeth,2010,297650.0,,33.6,4929,1380,101,72.7,9.1,,310,7.4,34860.0,15.8,2840,3560,39533.0,16.62356557,10810,14570,6.616531792999999,7150,10700,Inner,62.3,8,!,8.4,4.6,11.3,5,33821,36439,31352,,,11315.0,74.27652733,,,,0.71,119.8454561,3.1143961030000002,14.80228456,1338.417658,28.0,73653.0,756.0,22.0,156.0,,,32.8,,302500.0,3497.0,15,27,35,23
385,E09000023,Lewisham,2010,272525.0,,36.2,4982,1608,111,64.1,11.2,,380,4.7,31890.0,16.8,2730,2870,34246.0,16.34100138,9940,13690,7.204087754,5690,8560,Inner,55.4,12.4,2.4,10.5,5.5,9.6,4.3,30806,30634,30910,,,7795.0,71.06598985,,,,0.39,105.9499129,3.478579947,13.31841115,1028.293474,18.0,84452.0,775.0,16.0,108.0,,,31.4,,235000.0,2792.0,16,29,31,23
386,E09000024,Merton,2010,199136.0,,40.9,3523,1157,80,71.9,7.8,,160,5.5,13240.0,9.6,1230,1190,12550.0,8.043170355,4110,4730,3.4434559780000003,2210,3400,Outer,54.8,9.7,2.7,8.7,5.9,13.4,4.7,27441,29370,25091,,,9040.0,73.66255144,,,,0.54,73.92435321,2.807126788,10.97039209,911.3883745999999,36.0,82546.0,599.0,18.0,39.0,,,18.4,,289975.0,2532.0,23,37,13,27
387,E09000025,Newham,2010,299171.0,,49,6262,1296,111,54.8,13.9,,500,6.4,34460.0,16.5,3250,3160,36280.0,16.31837932,10090,13480,6.435872829,6620,9780,Inner,37.1,9.9,1.8,10.7,5.9,25,9.6,32578,34042,27445,,,6900.0,65.8436214,,,,0.5,114.8540467,4.569293147,13.82988324,1553.493218,15.0,74019.0,944.0,11.0,81.0,,,35.7,,220000.0,1681.0,14,21,30,35
388,E09000026,Redbridge,2010,275088.0,,34.8,4462,1793,94,64.4,8.5,,340,4.1,23370.0,13.0,1940,2190,17783.0,8.64372755,7200,8340,4.632972991,4110,6300,Outer,41.9,14.4,1.3,11.2,5.5,13.8,11.9,30086,33466,27325,,,10095.0,69.83606557,,,,0.44,89.13147793,3.177165125,11.81076601,1023.565567,28.0,111868.0,1033.0,11.0,76.0,,,25.3,,250000.0,2949.0,32,36,11,22
389,E09000027,Richmond upon Thames,2010,186304.0,,23.8,2992,1183,81,74.7,7.5,,120,3.8,9070.0,7.3,860,730,9384.0,6.420097697,3250,3150,2.519133418,1290,2020,Outer,59.6,13.1,0.9,8.6,8.5,6.4,2.8,32249,35865,30216,,,12360.0,77.14285714,,,,0.66,62.98308142,2.0826176569999997,9.943962556,948.5735833999998,43.0,86886.0,778.0,30.0,72.0,,,10.7,,400000.0,3182.0,30,34,14,22
390,E09000028,Southwark,2010,283777.0,,34,5131,1441,94,68.7,11.2,,290,8.4,33060.0,15.9,2620,3040,37381.0,16.59850715,11020,14140,6.787862495,6340,9380,Inner,57.3,10.9,0.8,7.6,6.4,10.4,6.5,35050,36695,32347,,,14165.0,71.75141243,,,,1.08,127.7481966,4.211053045,15.32153769,1574.2783140000001,25.0,71584.0,762.0,20.0,165.0,,,31.5,,315000.0,3313.0,10,23,45,22
391,E09000029,Sutton,2010,189321.0,,17.6,2675,1438,94,75.5,7.2,,270,4.2,13330.0,10.7,1250,1060,12144.0,8.298596400000001,4200,4660,3.7456495000000003,2070,3130,Outer,40.6,13.1,3.5,16.3,13.4,6.6,6.4,26288,27005,25008,,,7230.0,73.07692308,,,,0.57,65.53948056,3.0107595039999997,11.12237945,843.6932885,38.0,94976.0,615.0,15.0,49.0,,,16.7,,235000.0,2357.0,27,45,13,16
392,E09000030,Tower Hamlets,2010,248520.0,,43.7,4565,1050,107,61.1,12,,290,5.3,31830.0,17.4,2970,2850,35515.0,18.3086829,9450,12910,7.048097396,6880,9730,Inner,52.2,11.3,1.3,7.7,4.7,17.4,5.4,44443,49801,36505,,,12400.0,67.85714286,,,,1.28,115.2905199,5.754064059,13.6757605,2242.360252,25.0,49986.0,950.0,16.0,91.0,,,48.6,,305000.0,3759.0,9,16,39,36
393,E09000031,Waltham Forest,2010,254009.0,,35.7,4823,1429,106,63.9,13,,310,4.2,26810.0,15.4,2130,2720,26139.0,13.51837773,7950,10330,5.9272095060000005,5380,8100,Outer,37.1,11.9,1.9,10.3,8.6,19.6,10.7,27755,27688,27149,,,7720.0,68.37209302,,,,0.43,108.4174183,3.3227169119999997,12.47199902,930.0399239,27.0,86932.0,704.0,14.0,67.0,,,30.8,,230000.0,2244.0,22,26,24,28
394,E09000032,Wandsworth,2010,302620.0,,35.5,5546,1557,95,72.5,8.2,,320,4.5,22790.0,10.1,1860,2160,26449.0,10.67046972,7720,9120,4.042051518,3990,6150,Inner,70,5.9,!,6.2,4.6,10.3,2.6,31818,34218,29197,,,15175.0,74.82352941,,,,0.55,81.69651708,2.5312272819999997,10.68435662,1275.066294,27.0,97130.0,836.0,20.0,102.0,,,23.1,,379950.0,5310.0,17,29,20,35
395,E09000033,Westminster,2010,217187.0,,53.4,3059,1148,73,61.8,9.4,,220,4.1,21560.0,13.4,1880,1700,26926.0,14.78906117,9160,10080,6.268305878,3130,4830,Inner,68.1,6.6,1,4.9,4.7,11.4,3.4,37836,42714,32045,,,47465.0,64.69135802,,,,3.33,294.6585201,4.608931473999999,23.02624006,3266.119017,25.0,62248.0,863.0,21.0,186.0,,,37.5,,585000.0,3563.0,20,12,33,34
396,E09000001,City of London,2011,7412.0,25.5,-,-,-,-,-,-,,10,0.9,360.0,6.2,40,30,1059.0,15.74019025,120,90,1.565762004,80,120,Inner,!,!,!,!,!,!,!,54381,63793,40818,,,16250.0,63.8,430000.0,280000.0,149000.0,74.76,-,14.43604965,81.71883432,1388.637048,37.0,3802.0,162.0,18.0,49.0,,11.7,14.3,4422.0,465000.0,256.0,-,-,-,-
397,E09000002,Barking and Dagenham,2011,187029.0,51.8,33.3,3688,1218,102,62,13.2,,510,6.6,23560.0,19.8,2480,2600,21881.0,16.42532748,6080,8750,7.342698421000001,4210,6810,Outer,33.2,13.7,3.5,16.3,14.3,10.4,8.6,28201,31425,22846,,,4280.0,72.5,53000.0,34000.0,19000.0,0.45,100.6528399,5.175667945,14.18015388,783.8799424,30.0,65278.0,584.0,9.0,49.0,,32.0,33.6,70128.0,170000.0,1458.0,18,25,35,23
398,E09000003,Barnet,2011,357538.0,41.2,35.2,5506,2305,83,69.2,8,,410,4.1,25730.0,10.9,3000,2640,27668.0,10.08588385,8000,9080,3.8573953239999996,3910,6550,Outer,57.3,10.9,1.2,9.3,7.5,10.1,3.7,30237,33203,26486,,,21205.0,72.1,148000.0,69000.0,78000.0,0.62,73.50547354,2.55637163,11.18538449,1498.341242,34.0,150912.0,1587.0,9.0,141.0,,17.5,20.1,136382.0,323500.0,3887.0,29,30,17,24
399,E09000004,Bexley,2011,232774.0,38.4,14.2,3172,1847,95,70.9,7.7,,300,3.4,18020.0,12.2,2130,1640,14031.0,7.8572908560000005,4970,5590,3.785108746,2700,4330,Outer,29.6,19,2.9,19.2,17.2,7.3,4.8,28638,30562,24980,,,7245.0,76.7,78000.0,42000.0,38000.0,0.53,52.27387939,3.015800734,11.34362085,1038.058438,53.0,117307.0,902.0,10.0,49.0,,19.0,18.9,92952.0,215000.0,2540.0,39,35,14,12
400,E09000005,Brent,2011,312245.0,72.2,58.7,5228,1471,85,60.6,12.4,,400,3.9,30620.0,14.1,3430,3470,35896.0,14.84581789,9180,10620,4.905583681,5910,9380,Outer,33.8,14.8,1.9,11.4,9.2,20.7,8.2,26772,28497,22443,,,12835.0,73.9,114000.0,66000.0,48000.0,0.53,101.1769604,2.536469759,11.71515957,1146.5200730000001,37.0,104342.0,873.0,10.0,72.0,,25.3,28.8,110676.0,300000.0,2188.0,19,25,24,32
401,E09000006,Bromley,2011,310554.0,20.7,15.9,4141,2530,89,73.7,5.7,,550,5.2,21530.0,10.9,2260,2070,18703.0,7.731835169,6260,7050,3.571464756,3430,5500,Outer,47.1,17.5,2.1,12.8,10.5,4.6,5.4,28163,31150,22020,,,13080.0,76.6,121000.0,57000.0,65000.0,0.61,70.52879692,3.6354386030000003,10.39464956,1298.996154,50.0,161770.0,1200.0,14.0,81.0,,16.3,16.7,131376.0,275000.0,4316.0,32,39,13,16
402,E09000007,Camden,2011,220087.0,101.0,37.2,3117,1103,92,61.4,8.4,,300,7.2,22570.0,14.1,2450,2130,28317.0,15.637494199999997,8780,9560,5.956831662999999,3340,5470,Inner,69.4,8.2,!,7.2,5.2,5.6,4,35967,38089,32716,,,25930.0,71.4,326000.0,179000.0,147000.0,2.02,162.6584033,3.380481355,15.78875626,1484.26725,33.0,58121.0,466.0,18.0,100.0,,30.6,33.6,97435.0,480000.0,2626.0,20,16,37,27
403,E09000008,Croydon,2011,364815.0,42.2,27.1,5720,2365,95,66,12.5,,770,6.1,34210.0,14.2,3550,3670,34342.0,12.46085799,9240,12130,5.036308755,6100,9770,Outer,43.1,12,2.1,16.5,12,8.2,6.2,28979,30738,24851,,,12700.0,74.9,137000.0,69000.0,68000.0,0.56,89.84005592,3.2317750089999997,12.58199361,1424.5317599999998,38.0,147735.0,1153.0,8.0,109.0,,23.5,24.6,145644.0,220000.0,3479.0,26,37,20,17
404,E09000009,Ealing,2011,339314.0,61.1,41.4,5803,1866,91,68,10.3,,320,3.2,30520.0,13.1,3390,3180,30986.0,11.80297646,9650,10620,4.544287548,5430,8610,Outer,54.7,13.8,1.8,7.4,6.8,9.5,5.9,28646,31350,24367,,,14570.0,76.7,147000.0,93000.0,56000.0,0.63,96.00252274,2.584626629,11.93201577,1486.093332,41.0,129897.0,1215.0,14.0,66.0,,22.5,25.1,124399.0,292950.0,2999.0,23,32,22,23
405,E09000010,Enfield,2011,313935.0,38.8,34.9,4904,1846,86,64.8,12.2,,490,4.2,33350.0,16.3,3440,4060,32269.0,13.7286268,9160,12810,6.2638136410000005,5800,9860,Outer,44,13,1.8,12.5,12.5,10.9,5.4,26412,28862,24625,,,10980.0,71.2,110000.0,61000.0,49000.0,0.54,73.03422683,3.00380652,12.02032268,1312.548334,35.0,131512.0,1479.0,8.0,98.0,,29.4,32.5,120466.0,240000.0,2709.0,31,31,15,23
406,E09000011,Greenwich,2011,255483.0,54.0,34,4561,1543,104,67.7,11,,410,4.9,27870.0,16.0,3260,2810,27703.0,14.27805695,8260,10600,6.102616065,4480,7300,Outer,49.2,14,1.1,10.7,9,9.3,6.6,29932,32405,26734,,,7290.0,73.3,81000.0,40000.0,41000.0,0.47,87.7357789,4.638273388,12.69790945,1073.087581,39.0,82812.0,1079.0,14.0,94.0,,27.9,29.2,101439.0,249995.0,2560.0,18,27,32,23
407,E09000012,Hackney,2011,247182.0,129.8,38.6,4450,1042,90,67,8,,270,3.9,32720.0,18.3,3660,4130,41407.0,21.71156811,9660,12590,7.050495887,6530,10660,Outer,56.6,7.2,0.7,12.5,7.3,8.7,7,33512,35483,32322,,,12150.0,75.4,112000.0,62000.0,50000.0,0.63,112.8803877,3.446852926,12.25736502,813.1075442000001,24.0,48158.0,482.0,22.0,108.0,,30.2,35.6,102124.0,310000.0,2208.0,11,20,45,24
408,E09000013,Hammersmith and Fulham,2011,182445.0,111.3,40.3,2754,937,91,66.7,7.4,,160,4.6,18140.0,13.3,2000,1990,21860.0,14.58480671,6200,6950,5.099981655,3240,5220,Outer,66.7,9.1,1.2,5.5,5.4,5.6,6.5,36143,41423,32462,,,11915.0,73.0,140000.0,75000.0,65000.0,1.03,128.4003398,2.92690948,12.69204418,963.3000704,30.0,50760.0,531.0,20.0,77.0,,27.4,29.7,80563.0,465000.0,2687.0,21,20,33,27
409,E09000014,Haringey,2011,255540.0,86.3,43.7,4227,1107,95,65.7,10.9,,320,4.3,30570.0,16.9,3240,3840,36273.0,18.322102899999997,9080,11360,6.271530782999999,6460,10300,Outer,60,9.8,1,9.6,4.7,11,3.9,28032,29394,26189,,,10005.0,73.6,76000.0,39000.0,35000.0,0.41,101.3970416,3.165844878,13.34781248,871.2595448999999,26.0,71293.0,539.0,16.0,78.0,,28.7,31.9,102361.0,302000.0,2255.0,21,29,27,23
410,E09000015,Harrow,2011,240499.0,47.7,45.4,3466,1414,81,73.4,6.6,,180,2.5,16180.0,10.2,1920,1500,15865.0,8.541647597999999,5060,5170,3.2631060730000003,2340,3840,Outer,49.3,13.1,1.9,12.7,4.8,13.3,4.9,27540,32532,20973,,,11905.0,75.1,77000.0,37000.0,40000.0,0.48,58.91500588,1.9002158009999999,9.717296122,813.535108,48.0,106065.0,569.0,8.0,37.0,,17.2,19.9,84859.0,294500.0,2133.0,28,37,13,22
411,E09000016,Havering,2011,237927.0,21.2,9.3,2895,2105,94,73.9,7.9,,400,4.5,18880.0,12.5,2020,1940,13887.0,7.427911231,5520,5600,3.712567705,3040,4980,Outer,21.7,19.5,3.8,21.8,18,6.8,8.4,28415,31552,26471,,,8170.0,75.1,83000.0,38000.0,45000.0,0.55,72.7197838,3.48005901,11.69224174,1118.423364,35.0,125338.0,1480.0,15.0,74.0,,19.3,18.9,97483.0,220000.0,2579.0,41,33,16,10
412,E09000017,Hillingdon,2011,275499.0,23.8,29.3,4357,1780,94,69.5,8.7,,340,3.9,20880.0,11.4,2820,1830,19800.0,9.381396407,5970,7210,3.943510983,2810,4640,Outer,37.8,12.4,3.7,15.5,13,9.2,8.4,33589,36231,27754,,,10525.0,76.6,201000.0,120000.0,80000.0,1.1,86.88597781,3.695113231,14.45667679,1812.088822,43.0,149089.0,2036.0,10.0,74.0,,20.4,22.0,100770.0,248625.0,3298.0,26,37,15,22
413,E09000018,Hounslow,2011,254927.0,45.5,40.2,4561,1403,104,72.4,7.2,,320,4.4,20930.0,11.9,2520,1900,20991.0,10.63923608,6660,7400,4.199296334,3000,4890,Outer,51.9,10.3,1.6,12.4,9.3,8.3,6.3,32759,35549,28539,,,10895.0,75.9,149000.0,90000.0,59000.0,0.85,97.1572254,2.9930136860000003,12.12111703,1412.90372,35.0,106197.0,1499.0,19.0,73.0,,22.0,24.4,95249.0,250000.0,2279.0,23,30,19,27
414,E09000019,Islington,2011,206285.0,138.9,34.3,3008,1042,113,68,10,,420,8.4,26710.0,17.2,3030,2740,31507.0,18.53723686,9600,11270,7.252158917,4220,6960,Inner,69.2,6.1,1.4,5.5,7.6,6.1,4.1,35996,39644,31748,,,14395.0,75.5,201000.0,117000.0,84000.0,1.29,131.0080714,3.621203675,13.93121167,1022.6661320000001,32.0,43318.0,409.0,24.0,100.0,,36.3,39.1,93668.0,399000.0,2553.0,13,21,41,25
415,E09000020,Kensington and Chelsea,2011,158251.0,130.5,50.6,2185,814,59,62.6,6.7,,130,6.9,12740.0,11.1,1450,1400,17829.0,13.555907000000001,4920,5140,4.490612523,1960,3360,Inner,69.4,9.1,!,5,5.2,7,4,31491,32325,30553,,,12265.0,74.2,138000.0,66000.0,70000.0,1.2,131.2219196,2.268548066,12.27543586,1308.037626,34.0,49890.0,520.0,17.0,82.0,,23.1,24.8,78273.0,790000.0,2457.0,27,13,33,27
416,E09000021,Kingston upon Thames,2011,160436.0,43.1,29.6,2289,1029,87,67.9,8.4,,150,3.3,8360.0,7.6,1070,690,9021.0,7.127056109,2640,2700,2.465168088,1130,1820,Outer,54.2,10.8,1.1,12.9,10.9,4.7,5.3,28997,29715,25782,,,7770.0,79.2,80000.0,44000.0,36000.0,0.72,70.00922486,2.194021292,11.2362562,741.8225332000001,47.0,73609.0,901.0,17.0,44.0,,12.4,13.8,63741.0,299950.0,2230.0,29,30,15,27
417,E09000022,Lambeth,2011,304481.0,113.6,33.8,4784,1355,101,72.4,11.5,,270,3.6,34700.0,15.3,3480,4470,40510.0,16.59878551,10070,13090,5.78149568,7130,11600,Inner,66.2,7.6,0.6,5.2,5.1,7.6,7.8,34836,37409,31190,,,11480.0,75.8,150000.0,80000.0,70000.0,0.66,121.4952657,3.106926212,14.14439653,1219.8775699999999,28.0,72343.0,746.0,25.0,169.0,,29.5,31.8,130714.0,310000.0,3580.0,12,28,36,25
418,E09000023,Lewisham,2011,276938.0,78.8,31.6,4896,1607,113,67.7,8.6,,470,5.1,32280.0,16.7,3670,3650,35440.0,16.6157972,9050,12250,6.3331386,5980,9630,Inner,57.2,12.1,1.8,8.7,6.8,8,5.5,29567,29924,28734,,,7845.0,73.0,75000.0,32000.0,42000.0,0.39,98.11582376,3.087333627,12.80430999,933.5370545,17.0,82802.0,772.0,13.0,102.0,,28.3,30.3,116527.0,239950.0,2853.0,16,31,29,24
419,E09000024,Merton,2011,200543.0,53.3,42.7,3537,1171,83,71.3,8.5,,260,4.6,13250.0,9.6,1420,1380,13083.0,8.327763668,3800,4340,3.1377652460000003,2270,3650,Outer,52.6,11.3,0.8,9.4,9.6,12,4.3,28066,30082,25271,,,9355.0,77.1,87000.0,47000.0,39000.0,0.62,70.59333908,2.418433952,10.65606877,815.5189147000001,37.0,82142.0,584.0,16.0,46.0,,15.9,17.7,79050.0,295000.0,2595.0,24,37,13,26
420,E09000025,Newham,2011,310460.0,85.8,52.8,6335,1231,107,54.4,15.6,,520,4.6,34550.0,15.7,3700,4110,35306.0,15.19550668,9280,11950,5.441439636,6960,11070,Inner,48,9.8,!,8.2,7.5,16.8,9.3,29998,32468,27319,,,7195.0,70.9,89000.0,51000.0,39000.0,0.41,103.1082909,3.900663532,13.09218579,1438.301964,23.0,72040.0,904.0,11.0,74.0,,27.6,33.4,102460.0,219000.0,1594.0,12,20,29,39
421,E09000026,Redbridge,2011,281395.0,49.9,41.1,4605,1733,92,63,10.3,,410,4.0,23020.0,12.5,2410,2660,18679.0,8.876037692,6540,7380,4.002451366,3980,6630,Outer,43.6,16.5,1.2,13.7,6.1,10.8,8,29829,33438,27070,,,10475.0,74.9,76000.0,38000.0,39000.0,0.42,86.20266885,2.78967288,11.378667,946.8583638,33.0,111012.0,1106.0,6.0,76.0,,20.5,23.4,99956.0,250000.0,2526.0,29,34,12,25
422,E09000027,Richmond upon Thames,2011,187527.0,32.7,23.7,2935,1153,81,74.5,3.9,,180,5.2,8760.0,7.0,1100,730,9467.0,6.448866152000001,3010,2820,2.2574628359999998,1140,1870,Outer,62.1,14.7,0.8,8.6,6.7,5.1,2,32197,34964,29867,,,12340.0,78.3,97000.0,46000.0,51000.0,0.76,64.05477611,2.079700523,9.567688919,842.5982838,45.0,86748.0,766.0,31.0,69.0,,9.0,10.2,80006.0,420000.0,3113.0,33,32,10,25
423,E09000028,Southwark,2011,288717.0,100.0,41.5,5089,1340,89,63.3,12.1,,330,4.4,33450.0,15.7,3300,3960,38584.0,16.79917101,10240,12940,6.077200167000001,6530,10490,Inner,64,9.5,0.7,7,5.2,9.1,4.6,36124,38615,32408,,,14410.0,71.4,250000.0,151000.0,99000.0,1.16,119.407586,4.32603553,14.76844107,1401.3782800000001,27.0,69528.0,751.0,22.0,126.0,,29.1,30.8,120621.0,320000.0,3173.0,11,20,45,24
424,E09000029,Sutton,2011,191123.0,43.6,20,2756,1371,91,73.3,8.1,,280,4.2,13380.0,10.7,1550,1270,12538.0,8.477234926,3920,4310,3.436809747,1970,3250,Outer,38.6,15,4,16.7,12.4,9.2,4.1,26743,26719,26718,,,7240.0,79.1,79000.0,43000.0,35000.0,0.62,61.40548233,2.8201733960000004,10.74282007,749.4073412,37.0,95480.0,612.0,13.0,45.0,,15.8,16.0,78577.0,232750.0,2434.0,24,44,13,19
425,E09000030,Tower Hamlets,2011,256012.0,129.4,44.3,4545,1013,105,60,13.5,,370,5.0,31540.0,16.6,3440,3540,36172.0,18.03037629,8800,11600,6.104042349,6730,10270,Inner,58.2,9.8,0.5,8.9,6.3,8,8.4,45970,52669,38208,,,12850.0,74.9,251000.0,157000.0,93000.0,1.32,115.0414824,5.734106214,13.03610768,1922.0313079999999,27.0,49016.0,904.0,15.0,103.0,,38.7,46.1,102087.0,299999.0,3342.0,8,16,39,37
426,E09000031,Waltham Forest,2011,259742.0,66.9,36.8,4811,1340,102,67.8,11.1,,330,3.6,26990.0,15.1,2910,3370,27292.0,13.77535054,7260,9090,5.090070163,5530,8910,Outer,44.8,10.6,2.4,13.5,10.3,9.6,8.8,28005,28132,27534,,,7940.0,68.6,72000.0,38000.0,33000.0,0.4,95.77195833,3.4303270169999998,12.20095325,824.9913554999999,27.0,85375.0,651.0,11.0,68.0,,25.7,28.9,97428.0,230000.0,2305.0,22,31,20,27
427,E09000032,Wandsworth,2011,307710.0,89.8,36.2,5477,1521,95,75.5,7.1,,260,5.1,22320.0,9.7,2300,2360,27035.0,10.73341353,7160,8280,3.609667632,3840,6200,Inner,71.2,6.6,0.7,5.9,6.5,5.1,4.1,32033,34198,30829,,,15455.0,77.7,126000.0,68000.0,58000.0,0.55,79.26944201,2.395112281,10.27460921,1136.0957859999999,28.0,95038.0,795.0,20.0,112.0,,19.8,22.1,130747.0,390000.0,5258.0,17,32,18,33
428,E09000033,Westminster,2011,219582.0,102.2,54.3,3041,1083,70,62.9,7.5,,170,5.1,21740.0,13.4,2540,1990,27634.0,15.05857991,8660,9320,5.746382307,3170,5170,Inner,69.4,6.7,1,5.6,3.8,8.4,5,37406,41633,32251,,,48240.0,68.9,671000.0,394000.0,276000.0,4.15,302.0056289,4.686176463,22.41303932,2938.715169,25.0,61004.0,846.0,17.0,160.0,,32.7,36.7,105786.0,600000.0,3255.0,16,14,30,40
429,E09000001,City of London,2012,7604.0,,-,-,-,-,-,-,,0,0.3,340.0,5.8,50,40,1058.0,15.53369549,90,70,1.217814892,90,120,Inner,100.0,!,!,!,!,!,!,54000,62511,41898,99390.0,63620.0,16765.0,62.6,447900.0,293000.0,154800.0,77.46,-,11.96738559,82.61441347,1532.948466,36.0,3687.0,157.0,11.0,58.0,7.6,10.0,11.9,,485000.0,195.0,-,-,-,-
430,E09000002,Barking and Dagenham,2012,190560.0,,28.9,3957,1266,111,61.9,14.4,,430,5.4,23820.0,19.8,3970,2740,23051.0,17.08582568,4700,7760,6.511924542,4330,7060,Outer,29.8,15.2,3.4,19.2,12.7,11.6,8.2,33131,37018,24488,34080.0,29420.0,4580.0,73.4,54500.0,33700.0,20700.0,0.46,90.47019312,3.421494542,14.12258606,820.1144114,27.0,65155.0,557.0,9.0,47.0,3.0,30.5,30.2,,174995.0,1315.0,18,28,35,19
431,E09000003,Barnet,2012,363956.0,,38,5585,2318,83,66.5,10.3,,350,3.5,25930.0,10.9,5150,2630,28750.0,10.31778787,6130,7550,3.207415715,3970,6600,Outer,53.9,12.5,1.1,11.2,8.2,8.1,5,29594,32609,26522,54530.0,40530.0,22110.0,69.8,153000.0,73000.0,80000.0,0.65,69.68974272,1.9645231840000001,11.43737155,1587.78586,33.0,150799.0,1630.0,10.0,112.0,3.0,16.7,17.3,,330000.0,3969.0,29,29,14,28
432,E09000004,Bexley,2012,234271.0,,15.5,3076,1881,92,73.6,6.6,,340,4.0,18150.0,12.3,3480,1720,14780.0,8.224132654,3680,4900,3.317894965,2660,4380,Outer,31.9,17.9,3.7,20.4,14,6.5,5.6,27440,30481,-,44430.0,36990.0,7390.0,75.4,77400.0,43100.0,34300.0,0.53,52.65269709,2.3477084230000003,11.62969382,1098.5592789999998,54.0,119850.0,900.0,8.0,55.0,2.5,19.0,18.0,,210000.0,2813.0,39,39,13,9
433,E09000005,Brent,2012,314660.0,,56.2,5340,1632,91,66.6,11,,250,2.4,31130.0,14.4,6000,3590,37380.0,15.38322249,6710,8710,4.02331769,6240,9840,Outer,46.8,17.8,0.8,10.5,4.5,11.3,8.3,27577,28535,25455,39630.0,32140.0,13220.0,70.4,121900.0,68100.0,53800.0,0.57,86.63319138,2.049831564,12.78777093,1346.641537,43.0,105469.0,872.0,12.0,86.0,3.7,23.9,25.0,,320000.0,2017.0,19,26,23,31
434,E09000006,Bromley,2012,314036.0,,16,4140,2586,89,74.4,5.7,,430,4.1,21860.0,11.0,3840,2170,19319.0,7.903338637999999,4710,6070,3.0750058260000004,3660,5830,Outer,49.7,16.9,1.7,11.6,11.5,4.8,3.8,28082,32645,24235,55140.0,43060.0,13425.0,76.9,120100.0,56600.0,63500.0,0.62,64.4766842,2.544294285,10.88824211,1378.465208,49.0,161396.0,1194.0,12.0,90.0,2.7,16.1,15.5,,278000.0,4751.0,34,41,12,13
