year,Borough,gender,Occupation type,Count
2017,Haringey,male," 1: managers, directors and senior officials (SOC2010)",8700
2017,Harrow,male," 1: managers, directors and senior officials (SOC2010)",13500
2017,Havering,male," 1: managers, directors and senior officials (SOC2010)",11400
2017,Hillingdon,male," 1: managers, directors and senior officials (SOC2010)",12700
2017,Hounslow,male," 1: managers, directors and senior officials (SOC2010)",11800
2017,Islington,male," 1: managers, directors and senior officials (SOC2010)",18400
2017,Kensington and Chelsea,male," 1: managers, directors and senior officials (SOC2010)",14200
2017,Kingston upon Thames,male," 1: managers, directors and senior officials (SOC2010)",8700
2017,Lambeth,male," 1: managers, directors and senior officials (SOC2010)",11400
2017,Lewisham,male," 1: managers, directors and senior officials (SOC2010)",11500
2017,Merton,male," 1: managers, directors and senior officials (SOC2010)",13000
2017,Newham,male," 1: managers, directors and senior officials (SOC2010)",8800
2017,Redbridge,male," 1: managers, directors and senior officials (SOC2010)",10800
2017,Richmond upon Thames,male," 1: managers, directors and senior officials (SOC2010)",12400
2017,Southwark,male," 1: managers, directors and senior officials (SOC2010)",15100
2017,Sutton,male," 1: managers, directors and senior officials (SOC2010)",9100
2017,Tower Hamlets,male," 1: managers, directors and senior officials (SOC2010)",11000
2017,Waltham Forest,male," 1: managers, directors and senior officials (SOC2010)",9200
2017,Wandsworth,male," 1: managers, directors and senior officials (SOC2010)",13100
2017,Westminster,male," 1: managers, directors and senior officials (SOC2010)",17500
2004,Barking and Dagenham,female," 1: managers, directors and senior officials (SOC2010)",1700
2004,Barnet,female," 1: managers, directors and senior officials (SOC2010)",6600
2004,Bexley,female," 1: managers, directors and senior officials (SOC2010)",3100
2004,Brent,female," 1: managers, directors and senior officials (SOC2010)",3500
2004,Bromley,female," 1: managers, directors and senior officials (SOC2010)",4200
2004,Camden,female," 1: managers, directors and senior officials (SOC2010)",2300
2004,Croydon,female," 1: managers, directors and senior officials (SOC2010)",6800
2004,Ealing,female," 1: managers, directors and senior officials (SOC2010)",4700
2004,Enfield,female," 1: managers, directors and senior officials (SOC2010)",3900
2004,Greenwich,female," 1: managers, directors and senior officials (SOC2010)",2700
2004,Hackney,female," 1: managers, directors and senior officials (SOC2010)",2600
2004,Hammersmith and Fulham,female," 1: managers, directors and senior officials (SOC2010)",3800
2004,Haringey,female," 1: managers, directors and senior officials (SOC2010)",3900
2004,Harrow,female," 1: managers, directors and senior officials (SOC2010)",2900
2004,Havering,female," 1: managers, directors and senior officials (SOC2010)",3700
2004,Hillingdon,female," 1: managers, directors and senior officials (SOC2010)",7200
2004,Hounslow,female," 1: managers, directors and senior officials (SOC2010)",3500
2004,Islington,female," 1: managers, directors and senior officials (SOC2010)",3100
2004,Kensington and Chelsea,female," 1: managers, directors and senior officials (SOC2010)",2800
2004,Kingston upon Thames,female," 1: managers, directors and senior officials (SOC2010)",3800
2004,Lambeth,female," 1: managers, directors and senior officials (SOC2010)",4800
2004,Lewisham,female," 1: managers, directors and senior officials (SOC2010)",3500
2004,Merton,female," 1: managers, directors and senior officials (SOC2010)",3300
2004,Newham,female," 1: managers, directors and senior officials (SOC2010)",1500
2004,Redbridge,female," 1: managers, directors and senior officials (SOC2010)",3600
2004,Richmond upon Thames,female," 1: managers, directors and senior officials (SOC2010)",5000
2004,Southwark,female," 1: managers, directors and senior officials (SOC2010)",3700
2004,Sutton,female," 1: managers, directors and senior officials (SOC2010)",4000
2004,Tower Hamlets,female," 1: managers, directors and senior officials (SOC2010)",2400
2004,Waltham Forest,female," 1: managers, directors and senior officials (SOC2010)",1500
2004,Wandsworth,female," 1: managers, directors and senior officials (SOC2010)",6500
2004,Westminster,female," 1: managers, directors and senior officials (SOC2010)",4400
2005,Barking and Dagenham,female," 1: managers, directors and senior officials (SOC2010)",1900
2005,Barnet,female," 1: managers, directors and senior officials (SOC2010)",5500
2005,Bexley,female," 1: managers, directors and senior officials (SOC2010)",1300
2005,Brent,female," 1: managers, directors and senior officials (SOC2010)",4600
2005,Bromley,female," 1: managers, directors and senior officials (SOC2010)",6500
2005,Camden,female," 1: managers, directors and senior officials (SOC2010)",2600
2005,Croydon,female," 1: managers, directors and senior officials (SOC2010)",7100
2005,Ealing,female," 1: managers, directors and senior officials (SOC2010)",6800
2005,Enfield,female," 1: managers, directors and senior officials (SOC2010)",4100
2005,Greenwich,female," 1: managers, directors and senior officials (SOC2010)",3800
2005,Hackney,female," 1: managers, directors and senior officials (SOC2010)",2600
2005,Hammersmith and Fulham,female," 1: managers, directors and senior officials (SOC2010)",3700
2005,Haringey,female," 1: managers, directors and senior officials (SOC2010)",4500
2005,Harrow,female," 1: managers, directors and senior officials (SOC2010)",4000
2005,Havering,female," 1: managers, directors and senior officials (SOC2010)",3000
2005,Hillingdon,female," 1: managers, directors and senior officials (SOC2010)",5800
2005,Hounslow,female," 1: managers, directors and senior officials (SOC2010)",3500
2005,Islington,female," 1: managers, directors and senior officials (SOC2010)",3400
2005,Kensington and Chelsea,female," 1: managers, directors and senior officials (SOC2010)",4000
2005,Kingston upon Thames,female," 1: managers, directors and senior officials (SOC2010)",3600
2005,Lambeth,female," 1: managers, directors and senior officials (SOC2010)",6000
2005,Lewisham,female," 1: managers, directors and senior officials (SOC2010)",3700
2005,Merton,female," 1: managers, directors and senior officials (SOC2010)",3300
2005,Newham,female," 1: managers, directors and senior officials (SOC2010)",900
2005,Redbridge,female," 1: managers, directors and senior officials (SOC2010)",3300
2005,Richmond upon Thames,female," 1: managers, directors and senior officials (SOC2010)",5600
2005,Southwark,female," 1: managers, directors and senior officials (SOC2010)",6500
2005,Sutton,female," 1: managers, directors and senior officials (SOC2010)",2900
2005,Tower Hamlets,female," 1: managers, directors and senior officials (SOC2010)",2100
2005,Waltham Forest,female," 1: managers, directors and senior officials (SOC2010)",2600
2005,Wandsworth,female," 1: managers, directors and senior officials (SOC2010)",5600
2005,Westminster,female," 1: managers, directors and senior officials (SOC2010)",4000
2006,Barking and Dagenham,female," 1: managers, directors and senior officials (SOC2010)",1400
2006,Barnet,female," 1: managers, directors and senior officials (SOC2010)",4200
2006,Bexley,female," 1: managers, directors and senior officials (SOC2010)",2000
2006,Brent,female," 1: managers, directors and senior officials (SOC2010)",3200
2006,Bromley,female," 1: managers, directors and senior officials (SOC2010)",3800
2006,Camden,female," 1: managers, directors and senior officials (SOC2010)",4400
2006,Croydon,female," 1: managers, directors and senior officials (SOC2010)",5400
2006,Ealing,female," 1: managers, directors and senior officials (SOC2010)",4100
2006,Enfield,female," 1: managers, directors and senior officials (SOC2010)",7200
2006,Greenwich,female," 1: managers, directors and senior officials (SOC2010)",3300
2006,Hackney,female," 1: managers, directors and senior officials (SOC2010)",3300
2006,Hammersmith and Fulham,female," 1: managers, directors and senior officials (SOC2010)",5500
2006,Haringey,female," 1: managers, directors and senior officials (SOC2010)",4600
2006,Harrow,female," 1: managers, directors and senior officials (SOC2010)",3800
2006,Havering,female," 1: managers, directors and senior officials (SOC2010)",4000
2006,Hillingdon,female," 1: managers, directors and senior officials (SOC2010)",6600
2006,Hounslow,female," 1: managers, directors and senior officials (SOC2010)",3500
2006,Islington,female," 1: managers, directors and senior officials (SOC2010)",3500
2006,Kensington and Chelsea,female," 1: managers, directors and senior officials (SOC2010)",2600
2006,Kingston upon Thames,female," 1: managers, directors and senior officials (SOC2010)",2400
2006,Lambeth,female," 1: managers, directors and senior officials (SOC2010)",4500
2006,Lewisham,female," 1: managers, directors and senior officials (SOC2010)",4600
2006,Merton,female," 1: managers, directors and senior officials (SOC2010)",2900
2006,Newham,female," 1: managers, directors and senior officials (SOC2010)",1700
2006,Redbridge,female," 1: managers, directors and senior officials (SOC2010)",2000
2006,Richmond upon Thames,female," 1: managers, directors and senior officials (SOC2010)",6300
2006,Southwark,female," 1: managers, directors and senior officials (SOC2010)",3100
2006,Sutton,female," 1: managers, directors and senior officials (SOC2010)",3200
2006,Tower Hamlets,female," 1: managers, directors and senior officials (SOC2010)",3100
2006,Waltham Forest,female," 1: managers, directors and senior officials (SOC2010)",3200
2006,Wandsworth,female," 1: managers, directors and senior officials (SOC2010)",8800
2006,Westminster,female," 1: managers, directors and senior officials (SOC2010)",3500
2007,Barking and Dagenham,female," 1: managers, directors and senior officials (SOC2010)",1600
2007,Barnet,female," 1: managers, directors and senior officials (SOC2010)",5100
2007,Bexley,female," 1: managers, directors and senior officials (SOC2010)",2100
2007,Brent,female," 1: managers, directors and senior officials (SOC2010)",4800
2007,Bromley,female," 1: managers, directors and senior officials (SOC2010)",7100
2007,Camden,female," 1: managers, directors and senior officials (SOC2010)",4700
2007,Croydon,female," 1: managers, directors and senior officials (SOC2010)",4300
2007,Ealing,female," 1: managers, directors and senior officials (SOC2010)",3400
2007,Enfield,female," 1: managers, directors and senior officials (SOC2010)",2500
2007,Greenwich,female," 1: managers, directors and senior officials (SOC2010)",3000
2007,Hackney,female," 1: managers, directors and senior officials (SOC2010)",3900
2007,Hammersmith and Fulham,female," 1: managers, directors and senior officials (SOC2010)",5700
2007,Haringey,female," 1: managers, directors and senior officials (SOC2010)",4900
2007,Harrow,female," 1: managers, directors and senior officials (SOC2010)",3500
2007,Havering,female," 1: managers, directors and senior officials (SOC2010)",4300
2007,Hillingdon,female," 1: managers, directors and senior officials (SOC2010)",4000
2007,Hounslow,female," 1: managers, directors and senior officials (SOC2010)",4000
2007,Islington,female," 1: managers, directors and senior officials (SOC2010)",3200
2007,Kensington and Chelsea,female," 1: managers, directors and senior officials (SOC2010)",5700
2007,Kingston upon Thames,female," 1: managers, directors and senior officials (SOC2010)",2500
2007,Lambeth,female," 1: managers, directors and senior officials (SOC2010)",6400
2007,Lewisham,female," 1: managers, directors and senior officials (SOC2010)",4200
2007,Merton,female," 1: managers, directors and senior officials (SOC2010)",3400
2007,Newham,female," 1: managers, directors and senior officials (SOC2010)",2200
2007,Redbridge,female," 1: managers, directors and senior officials (SOC2010)",3600
2007,Richmond upon Thames,female," 1: managers, directors and senior officials (SOC2010)",4700
